plot_code,sub_plot,collar_number,replica,year,egm_measurement ,recno,day,month,hour,min,co2ref_ppm_sec,Input D,time,Input F,atmp_mb,probe_type,AirTemp,StemTemp,CoHeight
PAN-03,20,NA,1,14,20,13,13,1,13,9,426,5,38,0.12,918,8,,,
PAN-03,20,NA,1,14,20,14,13,1,13,9,426,5,43,0.11,918,8,,,
PAN-03,20,NA,1,14,20,15,13,1,13,9,428,6,48,0.11,917,8,,,
PAN-03,20,NA,1,14,20,16,13,1,13,9,429,7,52,0.11,917,8,,,
PAN-03,20,NA,1,14,20,17,13,1,13,9,429,7,57,0.11,917,8,,,
PAN-03,20,NA,1,14,20,18,13,1,13,9,429,7,62,0.11,917,8,,,
PAN-03,20,NA,1,14,20,19,13,1,13,9,429,8,67,0.1,918,8,,,
PAN-03,20,NA,1,14,20,20,13,1,13,9,430,8,72,0.1,917,8,,,
PAN-03,20,NA,1,14,20,21,13,1,13,9,430,8,76,0.1,918,8,,,
PAN-03,20,NA,1,14,20,22,13,1,13,9,431,9,81,0.09,917,8,,,
PAN-03,20,NA,1,14,20,23,13,1,13,9,431,9,86,0.09,917,8,,,
PAN-03,20,NA,1,14,20,24,13,1,13,10,432,10,91,0.09,917,8,,,
PAN-03,20,NA,1,14,20,25,13,1,13,10,432,10,96,0.09,917,8,,,
PAN-03,20,NA,1,14,20,26,13,1,13,10,433,11,100,0.09,917,8,,,
PAN-03,20,NA,1,14,20,27,13,1,13,10,432,11,105,0.09,918,8,,,
PAN-03,20,NA,1,14,20,28,13,1,13,10,433,11,110,0.09,918,8,,,
PAN-03,20,NA,1,14,20,29,13,1,13,10,434,11,115,0.09,918,8,,,
PAN-03,20,NA,1,14,20,30,13,1,13,10,435,12,120,0.09,917,8,,,
PAN-03,20,NA,1,14,20,31,13,1,13,10,435,13,124,0.09,917,8,,,
PAN-03,21,NA,1,14,21,1,13,1,16,15,413,0,0,0,915,8,23.3,32.5,7
PAN-03,21,NA,1,14,21,2,13,1,16,16,416,0,4,0,915,8,,,
PAN-03,21,NA,1,14,21,3,13,1,16,16,417,0,9,0,915,8,,,
PAN-03,21,NA,1,14,21,4,13,1,16,16,415,2,14,0.14,915,8,,,
PAN-03,21,NA,1,14,21,5,13,1,16,16,415,1,19,0.06,915,8,,,
PAN-03,21,NA,1,14,21,6,13,1,16,16,415,0,24,0.02,915,8,,,
PAN-03,21,NA,1,14,21,7,13,1,16,16,415,0,28,0.01,915,8,,,
PAN-03,21,NA,1,14,21,8,13,1,16,16,415,0,33,0,915,8,,,
PAN-03,21,NA,1,14,21,9,13,1,16,16,415,0,38,0,915,8,,,
PAN-03,21,NA,1,14,21,10,13,1,16,16,416,0,43,0,915,8,,,
PAN-03,21,NA,1,14,21,11,13,1,16,16,416,0,48,0.01,915,8,,,
PAN-03,21,NA,1,14,21,12,13,1,16,16,416,1,52,0.01,915,8,,,
PAN-03,21,NA,1,14,21,13,13,1,16,16,416,1,57,0.01,915,8,,,
PAN-03,21,NA,1,14,21,14,13,1,16,17,417,1,62,0.02,915,8,,,
PAN-03,21,NA,1,14,21,15,13,1,16,17,417,1,67,0.02,915,8,,,
PAN-03,21,NA,1,14,21,16,13,1,16,17,417,2,72,0.02,915,8,,,
PAN-03,21,NA,1,14,21,17,13,1,16,17,417,2,76,0.02,915,8,,,
PAN-03,21,NA,1,14,21,18,13,1,16,17,418,2,81,0.03,915,8,,,
PAN-03,21,NA,1,14,21,19,13,1,16,17,418,3,86,0.03,915,8,,,
PAN-03,21,NA,1,14,21,20,13,1,16,17,418,3,91,0.03,915,8,,,
PAN-03,21,NA,1,14,21,21,13,1,16,17,419,3,96,0.03,915,8,,,
PAN-03,21,NA,1,14,21,22,13,1,16,17,419,4,100,0.03,915,8,,,
PAN-03,21,NA,1,14,21,23,13,1,16,17,420,4,105,0.03,915,8,,,
PAN-03,21,NA,1,14,21,24,13,1,16,17,420,5,110,0.03,915,8,,,
PAN-03,21,NA,1,14,21,25,13,1,16,17,420,5,115,0.04,915,8,,,
PAN-03,21,NA,1,14,21,26,13,1,16,17,420,5,120,0.04,915,8,,,
PAN-03,21,NA,1,14,21,27,13,1,16,18,421,6,124,0.04,915,8,,,
PAN-03,22,NA,1,14,22,12,13,1,16,11,411,0,0,0,915,8,25.6,25.3,7
PAN-03,22,NA,1,14,22,13,13,1,16,11,411,0,4,0,915,8,,,
PAN-03,22,NA,1,14,22,14,13,1,16,11,419,0,9,0,915,8,,,
PAN-03,22,NA,1,14,22,15,13,1,16,11,424,14,14,0.87,915,8,,,
PAN-03,22,NA,1,14,22,16,13,1,16,12,426,17,19,0.8,915,8,,,
PAN-03,22,NA,1,14,22,17,13,1,16,12,427,19,24,0.69,915,8,,,
PAN-03,22,NA,1,14,22,18,13,1,16,12,428,19,28,0.59,915,8,,,
PAN-03,22,NA,1,14,22,19,13,1,16,12,428,19,33,0.51,915,8,,,
PAN-03,22,NA,1,14,22,20,13,1,16,12,429,19,38,0.44,915,8,,,
PAN-03,22,NA,1,14,22,21,13,1,16,12,429,19,43,0.39,915,8,,,
PAN-03,22,NA,1,14,22,22,13,1,16,12,430,19,48,0.34,915,8,,,
PAN-03,22,NA,1,14,22,23,13,1,16,12,430,19,52,0.31,915,8,,,
PAN-03,22,NA,1,14,22,24,13,1,16,12,431,18,57,0.28,915,8,,,
PAN-03,22,NA,1,14,22,25,13,1,16,12,432,18,62,0.26,915,8,,,
PAN-03,22,NA,1,14,22,26,13,1,16,12,432,18,67,0.24,915,8,,,
PAN-03,22,NA,1,14,22,27,13,1,16,12,433,18,72,0.22,915,8,,,
PAN-03,22,NA,1,14,22,28,13,1,16,12,433,19,76,0.21,915,8,,,
PAN-03,22,NA,1,14,22,29,13,1,16,13,435,19,81,0.2,914,8,,,
PAN-03,22,NA,1,14,22,30,13,1,16,13,434,19,86,0.19,915,8,,,
PAN-03,22,NA,1,14,22,31,13,1,16,13,435,19,91,0.18,915,8,,,
PAN-03,22,NA,1,14,22,32,13,1,16,13,436,19,96,0.18,915,8,,,
PAN-03,22,NA,1,14,22,33,13,1,16,13,436,20,100,0.17,915,8,,,
PAN-03,22,NA,1,14,22,34,13,1,16,13,437,20,105,0.16,915,8,,,
PAN-03,22,NA,1,14,22,35,13,1,16,13,437,20,110,0.16,915,8,,,
PAN-03,22,NA,1,14,22,36,13,1,16,13,438,21,115,0.15,915,8,,,
PAN-03,22,NA,1,14,22,37,13,1,16,13,438,21,120,0.15,915,8,,,
PAN-03,22,NA,1,14,22,38,13,1,16,13,439,21,124,0.15,915,8,,,
PAN-03,23,NA,1,14,23,1,13,1,16,0,404,0,0,0,915,8,25.8,24.8,7
PAN-03,23,NA,1,14,23,2,13,1,16,0,413,0,4,0,914,8,,,
PAN-03,23,NA,1,14,23,3,13,1,16,0,424,0,9,0,915,8,,,
PAN-03,23,NA,1,14,23,4,13,1,16,0,427,24,14,1.48,914,8,,,
PAN-03,23,NA,1,14,23,5,13,1,16,0,428,25,19,1.15,915,8,,,
PAN-03,23,NA,1,14,23,6,13,1,16,0,430,25,24,0.94,914,8,,,
PAN-03,23,NA,1,14,23,7,13,1,16,0,432,26,28,0.79,914,8,,,
PAN-03,23,NA,1,14,23,8,13,1,16,0,433,26,33,0.68,914,8,,,
PAN-03,23,NA,1,14,23,9,13,1,16,0,434,26,38,0.6,914,8,,,
PAN-03,23,NA,1,14,23,10,13,1,16,0,436,26,43,0.54,914,8,,,
PAN-03,23,NA,1,14,23,11,13,1,16,0,436,26,48,0.48,915,8,,,
PAN-03,23,NA,1,14,23,12,13,1,16,0,438,27,52,0.44,915,8,,,
PAN-03,23,NA,1,14,23,13,13,1,16,1,439,27,57,0.41,915,8,,,
PAN-03,23,NA,1,14,23,14,13,1,16,1,440,28,62,0.39,915,8,,,
PAN-03,23,NA,1,14,23,15,13,1,16,1,442,29,67,0.37,914,8,,,
PAN-03,23,NA,1,14,23,16,13,1,16,1,444,30,72,0.36,914,8,,,
PAN-03,23,NA,1,14,23,17,13,1,16,1,445,30,76,0.35,914,8,,,
PAN-03,23,NA,1,14,23,18,13,1,16,1,445,31,81,0.33,915,8,,,
PAN-03,23,NA,1,14,23,19,13,1,16,1,447,32,86,0.32,914,8,,,
PAN-03,23,NA,1,14,23,20,13,1,16,1,448,33,91,0.31,915,8,,,
PAN-03,23,NA,1,14,23,21,13,1,16,1,450,34,96,0.31,914,8,,,
PAN-03,23,NA,1,14,23,22,13,1,16,1,451,35,100,0.3,914,8,,,
PAN-03,23,NA,1,14,23,23,13,1,16,1,453,36,105,0.3,914,8,,,
PAN-03,23,NA,1,14,23,24,13,1,16,1,454,37,110,0.29,914,8,,,
PAN-03,23,NA,1,14,23,25,13,1,16,2,455,38,115,0.29,914,8,,,
PAN-03,23,NA,1,14,23,26,13,1,16,2,456,39,120,0.28,915,8,,,
PAN-03,23,NA,1,14,23,27,13,1,16,2,458,40,124,0.28,914,8,,,
PAN-03,24,NA,1,14,24,1,13,1,15,41,409,0,0,0,915,8,24.7,24.5,7
PAN-03,24,NA,1,14,24,2,13,1,15,41,409,0,4,0,915,8,,,
PAN-03,24,NA,1,14,24,3,13,1,15,41,410,0,9,0,915,8,,,
PAN-03,24,NA,1,14,24,4,13,1,15,41,410,0,14,0.05,915,8,,,
PAN-03,24,NA,1,14,24,5,13,1,15,41,412,2,19,0.11,915,8,,,
PAN-03,24,NA,1,14,24,6,13,1,15,41,414,4,24,0.16,915,8,,,
PAN-03,24,NA,1,14,24,7,13,1,15,41,415,6,28,0.18,915,8,,,
PAN-03,24,NA,1,14,24,8,13,1,15,41,417,7,33,0.2,915,8,,,
PAN-03,24,NA,1,14,24,9,13,1,15,41,418,9,38,0.21,915,8,,,
PAN-03,24,NA,1,14,24,10,13,1,15,41,419,11,43,0.22,915,8,,,
PAN-03,24,NA,1,14,24,11,13,1,15,41,421,12,48,0.23,915,8,,,
PAN-03,24,NA,1,14,24,12,13,1,15,42,423,14,52,0.23,915,8,,,
PAN-03,24,NA,1,14,24,13,13,1,15,42,424,15,57,0.24,915,8,,,
PAN-03,24,NA,1,14,24,14,13,1,15,42,426,17,62,0.24,915,8,,,
PAN-03,24,NA,1,14,24,15,13,1,15,42,427,19,67,0.24,915,8,,,
PAN-03,24,NA,1,14,24,16,13,1,15,42,429,20,72,0.25,915,8,,,
PAN-03,24,NA,1,14,24,17,13,1,15,42,430,22,76,0.25,915,8,,,
PAN-03,24,NA,1,14,24,18,13,1,15,42,432,24,81,0.25,915,8,,,
PAN-03,24,NA,1,14,24,19,13,1,15,42,433,25,86,0.25,915,8,,,
PAN-03,24,NA,1,14,24,20,13,1,15,42,435,27,91,0.26,915,8,,,
PAN-03,24,NA,1,14,24,21,13,1,15,42,436,28,96,0.26,915,8,,,
PAN-03,24,NA,1,14,24,22,13,1,15,42,438,30,100,0.26,915,8,,,
PAN-03,24,NA,1,14,24,23,13,1,15,42,439,31,105,0.26,915,8,,,
PAN-03,24,NA,1,14,24,24,13,1,15,43,441,33,110,0.26,915,8,,,
PAN-03,24,NA,1,14,24,25,13,1,15,43,442,35,115,0.26,915,8,,,
PAN-03,24,NA,1,14,24,26,13,1,15,43,444,36,120,0.26,915,8,,,
PAN-03,24,NA,1,14,24,27,13,1,15,43,446,38,124,0.26,915,8,,,
PAN-03,25,NA,1,14,25,1,13,1,14,55,425,0,0,0,916,8,24.4,24.6,7
PAN-03,25,NA,1,14,25,2,13,1,14,55,425,0,4,0,916,8,,,
PAN-03,25,NA,1,14,25,3,13,1,14,55,430,0,9,0,916,8,,,
PAN-03,25,NA,1,14,25,4,13,1,14,55,431,6,14,0.39,916,8,,,
PAN-03,25,NA,1,14,25,5,13,1,14,55,433,8,19,0.37,916,8,,,
PAN-03,25,NA,1,14,25,6,13,1,14,55,434,9,24,0.35,916,8,,,
PAN-03,25,NA,1,14,25,7,13,1,14,55,436,11,28,0.33,916,8,,,
PAN-03,25,NA,1,14,25,8,13,1,14,55,437,12,33,0.32,916,8,,,
PAN-03,25,NA,1,14,25,9,13,1,14,55,438,13,38,0.3,916,8,,,
PAN-03,25,NA,1,14,25,10,13,1,14,56,440,14,43,0.3,916,8,,,
PAN-03,25,NA,1,14,25,11,13,1,14,56,441,16,48,0.29,916,8,,,
PAN-03,25,NA,1,14,25,12,13,1,14,56,443,17,52,0.29,916,8,,,
PAN-03,25,NA,1,14,25,13,13,1,14,56,444,19,57,0.28,916,8,,,
PAN-03,25,NA,1,14,25,14,13,1,14,56,446,20,62,0.28,916,8,,,
PAN-03,25,NA,1,14,25,15,13,1,14,56,448,21,67,0.28,916,8,,,
PAN-03,25,NA,1,14,25,16,13,1,14,56,449,23,72,0.28,916,8,,,
PAN-03,25,NA,1,14,25,17,13,1,14,56,450,24,76,0.28,916,8,,,
PAN-03,25,NA,1,14,25,18,13,1,14,56,452,26,81,0.27,916,8,,,
PAN-03,25,NA,1,14,25,19,13,1,14,56,453,27,86,0.27,916,8,,,
PAN-03,25,NA,1,14,25,20,13,1,14,56,454,28,91,0.27,916,8,,,
PAN-03,25,NA,1,14,25,21,13,1,14,56,456,30,96,0.27,916,8,,,
PAN-03,25,NA,1,14,25,22,13,1,14,57,457,31,100,0.27,916,8,,,
PAN-03,25,NA,1,14,25,23,13,1,14,57,459,32,105,0.27,916,8,,,
PAN-03,25,NA,1,14,25,24,13,1,14,57,460,34,110,0.27,916,8,,,
PAN-03,25,NA,1,14,25,25,13,1,14,57,462,35,115,0.27,916,8,,,
PAN-03,25,NA,1,14,25,26,13,1,14,57,463,37,120,0.26,916,8,,,
PAN-03,25,NA,1,14,25,27,13,1,14,57,464,38,124,0.26,916,8,,,
PAN-03,1,NA,1,14,1,1,23,3,14,24,408,0,0,0,918,8,18.1,18.3,7
PAN-03,1,NA,1,14,1,2,23,3,14,24,409,0,4,0,919,8,,,
PAN-03,1,NA,1,14,1,3,23,3,14,25,411,0,9,0,919,8,,,
PAN-03,1,NA,1,14,1,4,23,3,14,25,413,4,14,0.3,918,8,,,
PAN-03,1,NA,1,14,1,5,23,3,14,25,415,6,19,0.3,918,8,,,
PAN-03,1,NA,1,14,1,6,23,3,14,25,417,8,24,0.3,918,8,,,
PAN-03,1,NA,1,14,1,7,23,3,14,25,418,10,28,0.3,918,8,,,
PAN-03,1,NA,1,14,1,8,23,3,14,25,420,11,33,0.3,918,8,,,
PAN-03,1,NA,1,14,1,9,23,3,14,25,422,13,38,0.3,919,8,,,
PAN-03,1,NA,1,14,1,10,23,3,14,26,424,15,43,0.3,918,8,,,
PAN-03,1,NA,1,14,1,11,23,3,14,26,425,16,48,0.3,918,8,,,
PAN-03,1,NA,1,14,1,12,23,3,14,26,426,18,52,0.3,918,8,,,
PAN-03,1,NA,1,14,1,13,23,3,14,26,428,19,57,0.3,918,8,,,
PAN-03,1,NA,1,14,1,14,23,3,14,26,429,21,62,0.29,918,8,,,
PAN-03,1,NA,1,14,1,15,23,3,14,26,431,22,67,0.29,918,8,,,
PAN-03,1,NA,1,14,1,16,23,3,14,26,432,24,72,0.29,919,8,,,
PAN-03,1,NA,1,14,1,17,23,3,14,27,434,25,76,0.29,918,8,,,
PAN-03,1,NA,1,14,1,18,23,3,14,27,436,27,81,0.29,918,8,,,
PAN-03,1,NA,1,14,1,19,23,3,14,27,437,28,86,0.29,918,8,,,
PAN-03,1,NA,1,14,1,20,23,3,14,27,438,30,91,0.28,918,8,,,
PAN-03,1,NA,1,14,1,21,23,3,14,27,439,31,96,0.28,918,8,,,
PAN-03,1,NA,1,14,1,22,23,3,14,27,441,32,100,0.28,918,8,,,
PAN-03,1,NA,1,14,1,23,23,3,14,28,442,34,105,0.28,918,8,,,
PAN-03,1,NA,1,14,1,24,23,3,14,28,444,35,110,0.28,918,8,,,
PAN-03,1,NA,1,14,1,25,23,3,14,28,446,37,115,0.28,918,8,,,
PAN-03,1,NA,1,14,1,26,23,3,14,28,447,38,120,0.28,918,8,,,
PAN-03,1,NA,1,14,1,27,23,3,14,28,449,40,124,0.28,918,8,,,
PAN-03,2,NA,1,14,2,1,23,3,14,18,418,0,0,0,919,8,18.4,18.4,7
PAN-03,2,NA,1,14,2,2,23,3,14,18,422,0,4,0,919,8,,,
PAN-03,2,NA,1,14,2,3,23,3,14,19,424,0,9,0,919,8,,,
PAN-03,2,NA,1,14,2,4,23,3,14,19,426,7,14,0.45,919,8,,,
PAN-03,2,NA,1,14,2,5,23,3,14,19,426,8,19,0.37,919,8,,,
PAN-03,2,NA,1,14,2,6,23,3,14,19,428,8,24,0.32,919,8,,,
PAN-03,2,NA,1,14,2,7,23,3,14,19,429,9,28,0.3,919,8,,,
PAN-03,2,NA,1,14,2,8,23,3,14,19,431,11,33,0.29,919,8,,,
PAN-03,2,NA,1,14,2,9,23,3,14,19,432,12,38,0.28,919,8,,,
PAN-03,2,NA,1,14,2,10,23,3,14,20,434,14,43,0.28,919,8,,,
PAN-03,2,NA,1,14,2,11,23,3,14,20,435,15,48,0.28,919,8,,,
PAN-03,2,NA,1,14,2,12,23,3,14,20,436,16,52,0.27,919,8,,,
PAN-03,2,NA,1,14,2,13,23,3,14,20,437,17,57,0.26,919,8,,,
PAN-03,2,NA,1,14,2,14,23,3,14,20,439,18,62,0.26,919,8,,,
PAN-03,2,NA,1,14,2,15,23,3,14,20,440,20,67,0.26,919,8,,,
PAN-03,2,NA,1,14,2,16,23,3,14,20,442,21,72,0.26,919,8,,,
PAN-03,2,NA,1,14,2,17,23,3,14,21,443,22,76,0.26,919,8,,,
PAN-03,2,NA,1,14,2,18,23,3,14,21,444,24,81,0.25,919,8,,,
PAN-03,2,NA,1,14,2,19,23,3,14,21,446,25,86,0.25,919,8,,,
PAN-03,2,NA,1,14,2,20,23,3,14,21,447,26,91,0.25,919,8,,,
PAN-03,2,NA,1,14,2,21,23,3,14,21,448,28,96,0.25,919,8,,,
PAN-03,2,NA,1,14,2,22,23,3,14,21,449,29,100,0.25,919,8,,,
PAN-03,2,NA,1,14,2,23,23,3,14,22,451,30,105,0.25,919,8,,,
PAN-03,2,NA,1,14,2,24,23,3,14,22,452,31,110,0.25,919,8,,,
PAN-03,2,NA,1,14,2,25,23,3,14,22,453,33,115,0.25,919,8,,,
PAN-03,2,NA,1,14,2,26,23,3,14,22,454,34,120,0.25,919,8,,,
PAN-03,2,NA,1,14,2,27,23,3,14,22,456,35,124,0.24,919,8,,,
PAN-03,3,NA,1,14,3,1,23,3,14,11,440,0,0,0,919,8,18.3,18.3,7
PAN-03,3,NA,1,14,3,2,23,3,14,11,441,0,4,0,919,8,,,
PAN-03,3,NA,1,14,3,3,23,3,14,12,441,0,9,0,919,8,,,
PAN-03,3,NA,1,14,3,4,23,3,14,12,442,1,14,0.11,919,8,,,
PAN-03,3,NA,1,14,3,5,23,3,14,12,444,3,19,0.14,919,8,,,
PAN-03,3,NA,1,14,3,6,23,3,14,12,445,4,24,0.15,919,8,,,
PAN-03,3,NA,1,14,3,7,23,3,14,12,445,5,28,0.16,919,8,,,
PAN-03,3,NA,1,14,3,8,23,3,14,12,446,6,33,0.16,919,8,,,
PAN-03,3,NA,1,14,3,9,23,3,14,13,447,7,38,0.16,919,8,,,
PAN-03,3,NA,1,14,3,10,23,3,14,13,449,8,43,0.17,919,8,,,
PAN-03,3,NA,1,14,3,11,23,3,14,13,449,9,48,0.17,919,8,,,
PAN-03,3,NA,1,14,3,12,23,3,14,13,450,10,52,0.17,919,8,,,
PAN-03,3,NA,1,14,3,13,23,3,14,13,451,11,57,0.17,919,8,,,
PAN-03,3,NA,1,14,3,14,23,3,14,13,452,12,62,0.17,919,8,,,
PAN-03,3,NA,1,14,3,15,23,3,14,13,453,13,67,0.17,919,8,,,
PAN-03,3,NA,1,14,3,16,23,3,14,14,454,14,72,0.17,919,8,,,
PAN-03,3,NA,1,14,3,17,23,3,14,14,455,14,76,0.16,919,8,,,
PAN-03,3,NA,1,14,3,18,23,3,14,14,456,15,81,0.16,919,8,,,
PAN-03,3,NA,1,14,3,19,23,3,14,14,456,16,86,0.16,919,8,,,
PAN-03,3,NA,1,14,3,20,23,3,14,14,457,17,91,0.16,919,8,,,
PAN-03,3,NA,1,14,3,21,23,3,14,14,458,18,96,0.16,919,8,,,
PAN-03,3,NA,1,14,3,22,23,3,14,14,459,18,100,0.16,919,8,,,
PAN-03,3,NA,1,14,3,23,23,3,14,15,460,19,105,0.16,919,8,,,
PAN-03,3,NA,1,14,3,24,23,3,14,15,461,20,110,0.16,919,8,,,
PAN-03,3,NA,1,14,3,25,23,3,14,15,462,21,115,0.16,919,8,,,
PAN-03,3,NA,1,14,3,26,23,3,14,15,463,22,120,0.16,919,8,,,
PAN-03,3,NA,1,14,3,27,23,3,14,15,463,23,124,0.16,919,8,,,
PAN-03,4,NA,1,14,4,1,23,3,13,55,424,0,0,0,920,8,18.1,18.4,7
PAN-03,4,NA,1,14,4,2,23,3,13,55,424,0,4,0,920,8,,,
PAN-03,4,NA,1,14,4,3,23,3,13,55,426,0,9,0,920,8,,,
PAN-03,4,NA,1,14,4,4,23,3,13,55,428,4,14,0.28,920,8,,,
PAN-03,4,NA,1,14,4,5,23,3,13,55,430,6,19,0.31,920,8,,,
PAN-03,4,NA,1,14,4,6,23,3,13,56,432,8,24,0.32,920,8,,,
PAN-03,4,NA,1,14,4,7,23,3,13,56,434,10,28,0.32,920,8,,,
PAN-03,4,NA,1,14,4,8,23,3,13,56,436,12,33,0.32,920,8,,,
PAN-03,4,NA,1,14,4,9,23,3,13,56,437,14,38,0.32,920,8,,,
PAN-03,4,NA,1,14,4,10,23,3,13,56,439,16,43,0.33,920,8,,,
PAN-03,4,NA,1,14,4,11,23,3,13,56,442,18,48,0.34,920,8,,,
PAN-03,4,NA,1,14,4,12,23,3,13,56,444,20,52,0.34,920,8,,,
PAN-03,4,NA,1,14,4,13,23,3,13,57,446,22,57,0.34,920,8,,,
PAN-03,4,NA,1,14,4,14,23,3,13,57,448,25,62,0.35,920,8,,,
PAN-03,4,NA,1,14,4,15,23,3,13,57,450,27,67,0.35,920,8,,,
PAN-03,4,NA,1,14,4,16,23,3,13,57,452,29,72,0.35,920,8,,,
PAN-03,4,NA,1,14,4,17,23,3,13,57,453,31,76,0.35,920,8,,,
PAN-03,4,NA,1,14,4,18,23,3,13,57,455,32,81,0.35,920,8,,,
PAN-03,4,NA,1,14,4,19,23,3,13,57,457,34,86,0.35,920,8,,,
PAN-03,4,NA,1,14,4,20,23,3,13,58,459,36,91,0.35,920,8,,,
PAN-03,4,NA,1,14,4,21,23,3,13,58,461,38,96,0.35,920,8,,,
PAN-03,4,NA,1,14,4,22,23,3,13,58,463,40,100,0.35,920,8,,,
PAN-03,4,NA,1,14,4,23,23,3,13,58,464,42,105,0.34,920,8,,,
PAN-03,4,NA,1,14,4,24,23,3,13,58,466,43,110,0.34,920,8,,,
PAN-03,4,NA,1,14,4,25,23,3,13,58,468,45,115,0.34,920,8,,,
PAN-03,4,NA,1,14,4,26,23,3,13,59,470,47,120,0.34,920,8,,,
PAN-03,4,NA,1,14,4,27,23,3,13,59,472,49,124,0.34,920,8,,,
PAN-03,5,NA,1,14,5,1,23,3,14,4,427,0,0,0,921,8,18.1,18.2,7
PAN-03,5,NA,1,14,5,2,23,3,14,4,443,0,4,0,920,8,,,
PAN-03,5,NA,1,14,5,3,23,3,14,4,445,0,9,0,921,8,,,
PAN-03,5,NA,1,14,5,4,23,3,14,5,448,20,14,1.21,921,8,,,
PAN-03,5,NA,1,14,5,5,23,3,14,5,450,20,19,0.94,921,8,,,
PAN-03,5,NA,1,14,5,6,23,3,14,5,451,21,24,0.77,921,8,,,
PAN-03,5,NA,1,14,5,7,23,3,14,5,453,21,28,0.66,921,8,,,
PAN-03,5,NA,1,14,5,8,23,3,14,5,456,23,33,0.61,921,8,,,
PAN-03,5,NA,1,14,5,9,23,3,14,5,459,25,38,0.57,921,8,,,
PAN-03,5,NA,1,14,5,10,23,3,14,5,461,27,43,0.54,921,8,,,
PAN-03,5,NA,1,14,5,11,23,3,14,6,464,29,48,0.53,921,8,,,
PAN-03,5,NA,1,14,5,12,23,3,14,6,466,31,52,0.51,920,8,,,
PAN-03,5,NA,1,14,5,13,23,3,14,6,469,33,57,0.51,920,8,,,
PAN-03,5,NA,1,14,5,14,23,3,14,6,471,35,62,0.49,921,8,,,
PAN-03,5,NA,1,14,5,15,23,3,14,6,474,37,67,0.49,920,8,,,
PAN-03,5,NA,1,14,5,16,23,3,14,6,476,39,72,0.48,921,8,,,
PAN-03,5,NA,1,14,5,17,23,3,14,6,478,42,76,0.48,921,8,,,
PAN-03,5,NA,1,14,5,18,23,3,14,7,480,44,81,0.47,921,8,,,
PAN-03,5,NA,1,14,5,19,23,3,14,7,483,46,86,0.47,920,8,,,
PAN-03,5,NA,1,14,5,20,23,3,14,7,485,48,91,0.46,921,8,,,
PAN-03,5,NA,1,14,5,21,23,3,14,7,485,50,96,0.45,921,8,,,
PAN-03,6,NA,1,14,6,1,23,3,13,30,423,0,0,0,920,8,18,18.2,7
PAN-03,6,NA,1,14,6,2,23,3,13,30,419,0,4,0,920,8,,,
PAN-03,6,NA,1,14,6,3,23,3,13,30,420,0,9,0,920,8,,,
PAN-03,6,NA,1,14,6,4,23,3,13,30,421,0,14,-0.05,920,8,,,
PAN-03,6,NA,1,14,6,5,23,3,13,30,423,0,19,0.04,920,8,,,
PAN-03,6,NA,1,14,6,6,23,3,13,31,424,2,24,0.09,920,8,,,
PAN-03,6,NA,1,14,6,7,23,3,13,31,426,5,28,0.15,919,8,,,
PAN-03,6,NA,1,14,6,8,23,3,13,31,428,6,33,0.18,920,8,,,
PAN-03,6,NA,1,14,6,9,23,3,13,31,428,8,38,0.19,920,8,,,
PAN-03,6,NA,1,14,6,10,23,3,13,31,430,9,43,0.2,920,8,,,
PAN-03,6,NA,1,14,6,11,23,3,13,31,431,11,48,0.2,920,8,,,
PAN-03,6,NA,1,14,6,12,23,3,13,32,433,13,52,0.21,920,8,,,
PAN-03,6,NA,1,14,6,13,23,3,13,32,434,14,57,0.21,919,8,,,
PAN-03,6,NA,1,14,6,14,23,3,13,32,435,15,62,0.22,920,8,,,
PAN-03,6,NA,1,14,6,15,23,3,13,32,436,17,67,0.22,920,8,,,
PAN-03,6,NA,1,14,6,16,23,3,13,32,438,18,72,0.22,920,8,,,
PAN-03,6,NA,1,14,6,17,23,3,13,32,439,20,76,0.23,920,8,,,
PAN-03,6,NA,1,14,6,18,23,3,13,32,441,21,81,0.23,920,8,,,
PAN-03,6,NA,1,14,6,19,23,3,13,33,442,22,86,0.23,920,8,,,
PAN-03,6,NA,1,14,6,20,23,3,13,33,443,24,91,0.23,920,8,,,
PAN-03,6,NA,1,14,6,21,23,3,13,33,445,25,96,0.23,920,8,,,
PAN-03,6,NA,1,14,6,22,23,3,13,33,446,27,100,0.23,920,8,,,
PAN-03,6,NA,1,14,6,23,23,3,13,33,448,28,105,0.23,919,8,,,
PAN-03,6,NA,1,14,6,24,23,3,13,33,449,30,110,0.23,920,8,,,
PAN-03,6,NA,1,14,6,25,23,3,13,33,450,31,115,0.23,919,8,,,
PAN-03,6,NA,1,14,6,26,23,3,13,34,451,32,120,0.23,920,8,,,
PAN-03,6,NA,1,14,6,27,23,3,13,34,453,34,124,0.24,919,8,,,
PAN-03,7,NA,1,14,7,1,23,3,13,21,420,0,0,0,920,8,17.8,18,7
PAN-03,7,NA,1,14,7,2,23,3,13,22,427,0,4,0,920,8,,,
PAN-03,7,NA,1,14,7,3,23,3,13,22,428,0,9,0,920,8,,,
PAN-03,7,NA,1,14,7,4,23,3,13,22,429,8,14,0.54,920,8,,,
PAN-03,7,NA,1,14,7,5,23,3,13,22,430,9,19,0.43,920,8,,,
PAN-03,7,NA,1,14,7,6,23,3,13,22,431,9,24,0.34,920,8,,,
