plot_code ,measurement_code ,sub_plot,replica,year,egm_measurement,recno,day,month,hour,min,co2ref_ppm,Input D,time,Input F,atmp_mb,probe_type,AirTemp,StemTemp,CoHeight
PAN02,STEM,25,1,13,25,5,26,7,12,21,454,2,19,0.11,957,8,,,
PAN02,STEM,25,1,13,25,6,26,7,12,22,454,2,24,0.1,957,8,,,
PAN02,STEM,25,1,13,25,7,26,7,12,22,455,3,28,0.1,957,8,,,
PAN02,STEM,25,1,13,25,8,26,7,12,22,455,3,33,0.09,957,8,,,
PAN02,STEM,25,1,13,25,9,26,7,12,22,456,3,38,0.09,956,8,,,
PAN02,STEM,25,1,13,25,10,26,7,12,22,456,4,43,0.08,957,8,,,
PAN02,STEM,25,1,13,25,11,26,7,12,22,456,4,48,0.08,957,8,,,
PAN02,STEM,25,1,13,25,12,26,7,12,22,456,4,52,0.07,957,8,,,
PAN02,STEM,25,1,13,25,13,26,7,12,22,457,4,57,0.07,957,8,,,
PAN02,STEM,25,1,13,25,14,26,7,12,22,458,5,62,0.07,956,8,,,
PAN02,STEM,25,1,13,25,15,26,7,12,22,457,5,67,0.07,957,8,,,
PAN02,STEM,25,1,13,25,16,26,7,12,22,458,5,72,0.07,957,8,,,
PAN02,STEM,25,1,13,25,17,26,7,12,22,458,6,76,0.07,957,8,,,
PAN02,STEM,25,1,13,25,18,26,7,12,22,458,6,81,0.07,957,8,,,
PAN02,STEM,25,1,13,25,19,26,7,12,23,459,6,86,0.07,956,8,,,
PAN02,STEM,25,1,13,25,20,26,7,12,23,459,7,91,0.07,957,8,,,
PAN02,STEM,25,1,13,25,21,26,7,12,23,459,7,96,0.06,957,8,,,
PAN02,STEM,25,1,13,25,22,26,7,12,23,460,7,100,0.07,956,8,,,
PAN02,STEM,25,1,13,25,23,26,7,12,23,460,8,105,0.07,957,8,,,
PAN02,STEM,25,1,13,25,24,26,7,12,23,461,8,110,0.07,957,8,,,
PAN02,STEM,25,1,13,25,25,26,7,12,23,461,8,115,0.07,957,8,,,
PAN02,STEM,25,1,13,25,26,26,7,12,23,462,9,120,0.07,957,8,,,
PAN02,STEM,25,1,13,25,27,26,7,12,23,462,9,124,0.07,957,8,,,
PAN02,STEM,1,1,13,1,1,21,9,12,28,456,0,0,0,947,8,28.4,26.9,7
PAN02,STEM,1,1,13,1,2,21,9,12,28,458,0,4,0,947,8,,,
PAN02,STEM,1,1,13,1,3,21,9,12,28,459,0,9,0,947,8,,,
PAN02,STEM,1,1,13,1,4,21,9,12,28,461,5,14,0.35,947,8,,,
PAN02,STEM,1,1,13,1,5,21,9,12,28,463,7,19,0.34,947,8,,,
PAN02,STEM,1,1,13,1,6,21,9,12,28,464,8,24,0.33,947,8,,,
PAN02,STEM,1,1,13,1,7,21,9,12,28,466,10,28,0.32,947,8,,,
PAN02,STEM,1,1,13,1,8,21,9,12,28,467,11,33,0.31,947,8,,,
PAN02,STEM,1,1,13,1,9,21,9,12,28,469,12,38,0.3,947,8,,,
PAN02,STEM,1,1,13,1,10,21,9,12,28,470,14,43,0.3,947,8,,,
PAN02,STEM,1,1,13,1,11,21,9,12,29,471,15,48,0.29,947,8,,,
PAN02,STEM,1,1,13,1,12,21,9,12,29,473,16,52,0.28,947,8,,,
PAN02,STEM,1,1,13,1,13,21,9,12,29,474,18,57,0.28,947,8,,,
PAN02,STEM,1,1,13,1,14,21,9,12,29,475,19,62,0.28,947,8,,,
PAN02,STEM,1,1,13,1,15,21,9,12,29,477,20,67,0.28,947,8,,,
PAN02,STEM,1,1,13,1,16,21,9,12,29,479,22,72,0.27,947,8,,,
PAN02,STEM,1,1,13,1,17,21,9,12,29,480,23,76,0.27,947,8,,,
PAN02,STEM,1,1,13,1,18,21,9,12,29,481,24,81,0.27,947,8,,,
PAN02,STEM,1,1,13,1,19,21,9,12,29,482,26,86,0.27,947,8,,,
PAN02,STEM,1,1,13,1,20,21,9,12,29,484,27,91,0.27,947,8,,,
PAN02,STEM,1,1,13,1,21,21,9,12,29,485,28,96,0.27,947,8,,,
PAN02,STEM,1,1,13,1,22,21,9,12,29,487,30,100,0.27,947,8,,,
PAN02,STEM,1,1,13,1,23,21,9,12,29,488,31,105,0.27,947,8,,,
PAN02,STEM,1,1,13,1,24,21,9,12,30,489,33,110,0.27,947,8,,,
PAN02,STEM,1,1,13,1,25,21,9,12,30,491,34,115,0.26,947,8,,,
PAN02,STEM,1,1,13,1,26,21,9,12,30,492,35,120,0.26,947,8,,,
PAN02,STEM,1,1,13,1,27,21,9,12,30,494,37,124,0.26,947,8,,,
PAN02,STEM,2,1,13,2,1,21,9,11,22,432,0,0,0,948,8,28.1,27,7
PAN02,STEM,2,1,13,2,2,21,9,11,22,432,0,4,0,948,8,,,
PAN02,STEM,2,1,13,2,3,21,9,11,22,432,0,9,0,948,8,,,
PAN02,STEM,2,1,13,2,4,21,9,11,22,432,0,14,0,948,8,,,
PAN02,STEM,2,1,13,2,5,21,9,11,22,432,0,19,0,948,8,,,
PAN02,STEM,2,1,13,2,6,21,9,11,22,433,0,24,0.02,948,8,,,
PAN02,STEM,2,1,13,2,7,21,9,11,22,434,1,28,0.04,948,8,,,
PAN02,STEM,2,1,13,2,8,21,9,11,22,435,2,33,0.06,948,8,,,
PAN02,STEM,2,1,13,2,9,21,9,11,22,435,3,38,0.07,948,8,,,
PAN02,STEM,2,1,13,2,10,21,9,11,22,436,4,43,0.08,948,8,,,
PAN02,STEM,2,1,13,2,11,21,9,11,23,436,4,48,0.09,948,8,,,
PAN02,STEM,2,1,13,2,12,21,9,11,23,437,5,52,0.09,948,8,,,
PAN02,STEM,2,1,13,2,13,21,9,11,23,438,6,57,0.09,948,8,,,
PAN02,STEM,2,1,13,2,14,21,9,11,23,440,7,62,0.11,948,8,,,
PAN02,STEM,2,1,13,2,15,21,9,11,23,441,9,67,0.12,948,8,,,
PAN02,STEM,2,1,13,2,16,21,9,11,23,443,10,72,0.13,948,8,,,
PAN02,STEM,2,1,13,2,17,21,9,11,23,443,11,76,0.14,948,8,,,
PAN02,STEM,2,1,13,2,18,21,9,11,23,444,13,81,0.14,948,8,,,
PAN02,STEM,2,1,13,2,19,21,9,11,23,445,14,86,0.14,948,8,,,
PAN02,STEM,2,1,13,2,20,21,9,11,23,446,15,91,0.15,948,8,,,
PAN02,STEM,2,1,13,2,21,21,9,11,23,446,16,96,0.15,948,8,,,
PAN02,STEM,2,1,13,2,22,21,9,11,23,447,17,100,0.15,948,8,,,
PAN02,STEM,2,1,13,2,23,21,9,11,23,448,17,105,0.15,948,8,,,
PAN02,STEM,2,1,13,2,24,21,9,11,24,449,18,110,0.15,948,8,,,
PAN02,STEM,2,1,13,2,25,21,9,11,24,449,19,115,0.15,948,8,,,
PAN02,STEM,2,1,13,2,26,21,9,11,24,450,20,120,0.15,948,8,,,
PAN02,STEM,2,1,13,2,27,21,9,11,24,450,21,124,0.15,948,8,,,
PAN02,STEM,3,1,13,3,1,21,9,11,15,464,0,0,0,948,8,27.2,27,7
PAN02,STEM,3,1,13,3,2,21,9,11,15,466,0,4,0,948,8,,,
PAN02,STEM,3,1,13,3,3,21,9,11,15,468,0,9,0,948,8,,,
PAN02,STEM,3,1,13,3,4,21,9,11,15,469,5,14,0.37,948,8,,,
PAN02,STEM,3,1,13,3,5,21,9,11,15,471,7,19,0.33,948,8,,,
PAN02,STEM,3,1,13,3,6,21,9,11,15,472,8,24,0.3,948,8,,,
PAN02,STEM,3,1,13,3,7,21,9,11,15,472,8,28,0.27,948,8,,,
PAN02,STEM,3,1,13,3,8,21,9,11,16,473,9,33,0.24,948,8,,,
PAN02,STEM,3,1,13,3,9,21,9,11,16,474,9,38,0.22,948,8,,,
PAN02,STEM,3,1,13,3,10,21,9,11,16,475,10,43,0.21,948,8,,,
PAN02,STEM,3,1,13,3,11,21,9,11,16,476,11,48,0.2,948,8,,,
PAN02,STEM,3,1,13,3,12,21,9,11,16,477,11,52,0.2,948,8,,,
PAN02,STEM,3,1,13,3,13,21,9,11,16,477,12,57,0.19,948,8,,,
PAN02,STEM,3,1,13,3,14,21,9,11,16,478,13,62,0.19,948,8,,,
PAN02,STEM,3,1,13,3,15,21,9,11,16,479,13,67,0.18,948,8,,,
PAN02,STEM,3,1,13,3,16,21,9,11,16,480,14,72,0.18,948,8,,,
PAN02,STEM,3,1,13,3,17,21,9,11,16,480,15,76,0.17,948,8,,,
PAN02,STEM,3,1,13,3,18,21,9,11,16,481,15,81,0.17,948,8,,,
PAN02,STEM,3,1,13,3,19,21,9,11,16,482,16,86,0.17,948,8,,,
PAN02,STEM,3,1,13,3,20,21,9,11,17,483,17,91,0.17,948,8,,,
PAN02,STEM,3,1,13,3,21,21,9,11,17,483,18,96,0.16,948,8,,,
PAN02,STEM,3,1,13,3,22,21,9,11,17,484,18,100,0.16,948,8,,,
PAN02,STEM,3,1,13,3,23,21,9,11,17,484,19,105,0.16,948,8,,,
PAN02,STEM,3,1,13,3,24,21,9,11,17,485,19,110,0.16,948,8,,,
PAN02,STEM,3,1,13,3,25,21,9,11,17,485,20,115,0.15,948,8,,,
PAN02,STEM,3,1,13,3,26,21,9,11,17,485,20,120,0.15,948,8,,,
PAN02,STEM,3,1,13,3,27,21,9,11,17,486,20,124,0.15,948,8,,,
PAN02,STEM,4,1,13,4,1,20,9,11,57,452,0,0,0,951,8,25.2,24.7,7
PAN02,STEM,4,1,13,4,2,20,9,11,57,456,0,4,0,951,8,,,
PAN02,STEM,4,1,13,4,3,20,9,11,57,460,0,9,0,951,8,,,
PAN02,STEM,4,1,13,4,4,20,9,11,57,462,9,14,0.58,951,8,,,
PAN02,STEM,4,1,13,4,5,20,9,11,57,465,11,19,0.56,951,8,,,
PAN02,STEM,4,1,13,4,6,20,9,11,57,467,14,24,0.54,951,8,,,
PAN02,STEM,4,1,13,4,7,20,9,11,57,470,16,28,0.53,951,8,,,
PAN02,STEM,4,1,13,4,8,20,9,11,57,472,19,33,0.51,951,8,,,
PAN02,STEM,4,1,13,4,9,20,9,11,57,476,22,38,0.52,951,8,,,
PAN02,STEM,4,1,13,4,10,20,9,11,57,479,25,43,0.52,951,8,,,
PAN02,STEM,4,1,13,4,11,20,9,11,57,481,28,48,0.52,951,8,,,
PAN02,STEM,4,1,13,4,12,20,9,11,57,484,30,52,0.52,951,8,,,
PAN02,STEM,4,1,13,4,13,20,9,11,57,488,33,57,0.53,951,8,,,
PAN02,STEM,4,1,13,4,14,20,9,11,58,491,37,62,0.54,951,8,,,
PAN02,STEM,4,1,13,4,15,20,9,11,58,494,40,67,0.54,951,8,,,
PAN02,STEM,4,1,13,4,16,20,9,11,58,496,43,72,0.54,951,8,,,
PAN02,STEM,4,1,13,4,17,20,9,11,58,499,46,76,0.54,951,8,,,
PAN02,STEM,4,1,13,4,18,20,9,11,58,502,48,81,0.54,951,8,,,
PAN02,STEM,4,1,13,4,19,20,9,11,58,506,52,86,0.54,951,8,,,
PAN02,STEM,5,1,13,5,1,20,9,12,25,439,0,0,0,949,8,25.7,25.3,7
PAN02,STEM,5,1,13,5,2,20,9,12,25,438,0,4,0,949,8,,,
PAN02,STEM,5,1,13,5,3,20,9,12,25,439,0,9,0,949,8,,,
PAN02,STEM,5,1,13,5,4,20,9,12,25,445,6,14,0.38,949,8,,,
PAN02,STEM,5,1,13,5,5,20,9,12,25,447,9,19,0.46,949,8,,,
PAN02,STEM,5,1,13,5,6,20,9,12,25,446,9,24,0.37,949,8,,,
PAN02,STEM,5,1,13,5,7,20,9,12,26,450,12,28,0.39,949,8,,,
PAN02,STEM,5,1,13,5,8,20,9,12,26,449,12,33,0.34,949,8,,,
PAN02,STEM,5,1,13,5,9,20,9,12,26,454,15,38,0.37,949,8,,,
PAN02,STEM,5,1,13,5,10,20,9,12,26,449,14,43,0.3,949,8,,,
PAN02,STEM,5,1,13,5,11,20,9,12,26,450,14,48,0.26,949,8,,,
PAN02,STEM,5,1,13,5,12,20,9,12,26,452,14,52,0.24,949,8,,,
PAN02,STEM,5,1,13,5,13,20,9,12,26,453,14,57,0.23,949,8,,,
PAN02,STEM,5,1,13,5,14,20,9,12,26,458,16,62,0.24,949,8,,,
PAN02,STEM,5,1,13,5,15,20,9,12,26,458,18,67,0.24,949,8,,,
PAN02,STEM,5,1,13,5,16,20,9,12,26,459,19,72,0.24,949,8,,,
PAN02,STEM,5,1,13,5,17,20,9,12,26,464,22,76,0.26,949,8,,,
PAN02,STEM,5,1,13,5,18,20,9,12,26,462,23,81,0.26,949,8,,,
PAN02,STEM,5,1,13,5,19,20,9,12,26,471,26,86,0.28,949,8,,,
PAN02,STEM,5,1,13,5,20,20,9,12,27,470,29,91,0.29,949,8,,,
PAN02,STEM,5,1,13,5,21,20,9,12,27,459,28,96,0.26,949,8,,,
PAN02,STEM,5,1,13,5,22,20,9,12,27,458,27,100,0.24,949,8,,,
PAN02,STEM,5,1,13,5,23,20,9,12,27,458,25,105,0.22,949,8,,,
PAN02,STEM,5,1,13,5,24,20,9,12,27,460,25,110,0.2,949,8,,,
PAN02,STEM,5,1,13,5,25,20,9,12,27,461,25,115,0.19,949,8,,,
PAN02,STEM,5,1,13,5,26,20,9,12,27,462,25,120,0.18,949,8,,,
PAN02,STEM,5,1,13,5,27,20,9,12,27,464,25,124,0.18,949,8,,,
PAN02,STEM,6,1,13,6,1,20,9,13,23,461,0,0,0,949,8,26.5,26.7,7
PAN02,STEM,6,1,13,6,2,20,9,13,23,461,0,4,0,949,8,,,
PAN02,STEM,6,1,13,6,3,20,9,13,23,462,0,9,0,949,8,,,
PAN02,STEM,6,1,13,6,4,20,9,13,23,464,2,14,0.17,949,8,,,
PAN02,STEM,6,1,13,6,5,20,9,13,23,465,4,19,0.21,948,8,,,
PAN02,STEM,6,1,13,6,6,20,9,13,23,465,5,24,0.19,949,8,,,
PAN02,STEM,6,1,13,6,7,20,9,13,23,466,5,28,0.17,949,8,,,
PAN02,STEM,6,1,13,6,8,20,9,13,23,466,6,33,0.16,949,8,,,
PAN02,STEM,6,1,13,6,9,20,9,13,23,467,6,38,0.16,949,8,,,
PAN02,STEM,6,1,13,6,10,20,9,13,23,468,7,43,0.15,949,8,,,
PAN02,STEM,6,1,13,6,11,20,9,13,24,469,7,48,0.15,949,8,,,
PAN02,STEM,6,1,13,6,12,20,9,13,24,469,8,52,0.14,949,8,,,
PAN02,STEM,6,1,13,6,13,20,9,13,24,470,9,57,0.14,949,8,,,
PAN02,STEM,6,1,13,6,14,20,9,13,24,471,9,62,0.14,949,8,,,
PAN02,STEM,6,1,13,6,15,20,9,13,24,472,10,67,0.14,949,8,,,
PAN02,STEM,6,1,13,6,16,20,9,13,24,473,11,72,0.14,949,8,,,
PAN02,STEM,6,1,13,6,17,20,9,13,24,473,12,76,0.14,949,8,,,
PAN02,STEM,6,1,13,6,18,20,9,13,24,474,12,81,0.14,949,8,,,
PAN02,STEM,6,1,13,6,19,20,9,13,24,475,13,86,0.14,949,8,,,
PAN02,STEM,6,1,13,6,20,20,9,13,24,475,14,91,0.14,949,8,,,
PAN02,STEM,6,1,13,6,21,20,9,13,24,476,15,96,0.14,949,8,,,
PAN02,STEM,6,1,13,6,22,20,9,13,24,477,15,100,0.14,948,8,,,
PAN02,STEM,6,1,13,6,23,20,9,13,24,477,16,105,0.14,949,8,,,
PAN02,STEM,6,1,13,6,24,20,9,13,25,478,17,110,0.14,949,8,,,
PAN02,STEM,6,1,13,6,25,20,9,13,25,479,17,115,0.14,949,8,,,
PAN02,STEM,6,1,13,6,26,20,9,13,25,480,18,120,0.13,949,8,,,
PAN02,STEM,6,1,13,6,27,20,9,13,25,480,19,124,0.13,949,8,,,
PAN02,STEM,7,1,13,7,1,20,9,13,35,431,0,0,0,948,8,27.1,25.7,7
PAN02,STEM,7,1,13,7,2,20,9,13,35,433,0,4,0,948,8,,,
PAN02,STEM,7,1,13,7,3,20,9,13,35,434,0,9,0,948,8,,,
PAN02,STEM,7,1,13,7,4,20,9,13,35,435,3,14,0.2,948,8,,,
PAN02,STEM,7,1,13,7,5,20,9,13,35,435,3,19,0.18,948,8,,,
PAN02,STEM,7,1,13,7,6,20,9,13,35,436,4,24,0.16,948,8,,,
PAN02,STEM,7,1,13,7,7,20,9,13,36,437,5,28,0.15,948,8,,,
PAN02,STEM,7,1,13,7,8,20,9,13,36,437,5,33,0.15,948,8,,,
PAN02,STEM,7,1,13,7,9,20,9,13,36,438,6,38,0.14,948,8,,,
PAN02,STEM,7,1,13,7,10,20,9,13,36,439,6,43,0.13,948,8,,,
PAN02,STEM,7,1,13,7,11,20,9,13,36,439,7,48,0.13,948,8,,,
PAN02,STEM,7,1,13,7,12,20,9,13,36,440,7,52,0.13,948,8,,,
PAN02,STEM,7,1,13,7,13,20,9,13,36,440,8,57,0.13,948,8,,,
PAN02,STEM,7,1,13,7,14,20,9,13,36,441,8,62,0.13,948,8,,,
PAN02,STEM,7,1,13,7,15,20,9,13,36,442,9,67,0.12,948,8,,,
PAN02,STEM,7,1,13,7,16,20,9,13,36,442,10,72,0.12,948,8,,,
PAN02,STEM,7,1,13,7,17,20,9,13,36,443,10,76,0.12,948,8,,,
PAN02,STEM,7,1,13,7,18,20,9,13,36,443,11,81,0.12,948,8,,,
PAN02,STEM,7,1,13,7,19,20,9,13,36,444,11,86,0.12,948,8,,,
PAN02,STEM,7,1,13,7,20,20,9,13,37,444,12,91,0.11,948,8,,,
PAN02,STEM,7,1,13,7,21,20,9,13,37,445,12,96,0.11,948,8,,,
PAN02,STEM,7,1,13,7,22,20,9,13,37,446,13,100,0.11,948,8,,,
PAN02,STEM,7,1,13,7,23,20,9,13,37,446,13,105,0.11,948,8,,,
PAN02,STEM,7,1,13,7,24,20,9,13,37,447,14,110,0.11,948,8,,,
PAN02,STEM,7,1,13,7,25,20,9,13,37,447,14,115,0.11,948,8,,,
PAN02,STEM,7,1,13,7,26,20,9,13,37,448,15,120,0.11,948,8,,,
PAN02,STEM,7,1,13,7,27,20,9,13,37,449,15,124,0.11,948,8,,,
PAN02,STEM,8,1,13,8,1,20,9,13,49,434,0,0,0,948,8,27,26.6,7
PAN02,STEM,8,1,13,8,2,20,9,13,49,436,0,4,0,947,8,,,
PAN02,STEM,8,1,13,8,3,20,9,13,49,437,0,9,0,948,8,,,
PAN02,STEM,8,1,13,8,4,20,9,13,49,437,2,14,0.17,948,8,,,
PAN02,STEM,8,1,13,8,5,20,9,13,49,438,2,19,0.14,948,8,,,
PAN02,STEM,8,1,13,8,6,20,9,13,50,438,3,24,0.12,948,8,,,
PAN02,STEM,8,1,13,8,7,20,9,13,50,438,3,28,0.1,948,8,,,
PAN02,STEM,8,1,13,8,8,20,9,13,50,439,4,33,0.11,947,8,,,
PAN02,STEM,8,1,13,8,9,20,9,13,50,439,4,38,0.1,948,8,,,
PAN02,STEM,8,1,13,8,10,20,9,13,50,440,4,43,0.09,948,8,,,
PAN02,STEM,8,1,13,8,11,20,9,13,50,441,5,48,0.09,947,8,,,
PAN02,STEM,8,1,13,8,12,20,9,13,50,441,5,52,0.09,948,8,,,
PAN02,STEM,8,1,13,8,13,20,9,13,50,441,5,57,0.09,948,8,,,
PAN02,STEM,8,1,13,8,14,20,9,13,50,441,6,62,0.08,948,8,,,
PAN02,STEM,8,1,13,8,15,20,9,13,50,442,6,67,0.08,948,8,,,
PAN02,STEM,8,1,13,8,16,20,9,13,50,442,6,72,0.08,948,8,,,
PAN02,STEM,8,1,13,8,17,20,9,13,50,442,7,76,0.08,948,8,,,
PAN02,STEM,8,1,13,8,18,20,9,13,50,443,7,81,0.08,947,8,,,
PAN02,STEM,8,1,13,8,19,20,9,13,51,444,7,86,0.08,947,8,,,
PAN02,STEM,8,1,13,8,20,20,9,13,51,443,8,91,0.08,948,8,,,
PAN02,STEM,8,1,13,8,21,20,9,13,51,444,8,96,0.08,947,8,,,
PAN02,STEM,8,1,13,8,22,20,9,13,51,445,9,100,0.08,947,8,,,
PAN02,STEM,8,1,13,8,23,20,9,13,51,445,9,105,0.08,947,8,,,
PAN02,STEM,8,1,13,8,24,20,9,13,51,446,9,110,0.08,947,8,,,
PAN02,STEM,8,1,13,8,25,20,9,13,51,446,10,115,0.08,947,8,,,
PAN02,STEM,8,1,13,8,26,20,9,13,51,446,10,120,0.08,948,8,,,
PAN02,STEM,8,1,13,8,27,20,9,13,51,446,11,124,0.07,948,8,,,
PAN02,STEM,9,1,13,9,1,20,9,14,8,469,0,0,0,947,8,25.3,25.2,7
PAN02,STEM,9,1,13,9,2,20,9,14,8,469,0,4,0,947,8,,,
PAN02,STEM,9,1,13,9,3,20,9,14,8,469,0,9,0,947,8,,,
PAN02,STEM,9,1,13,9,4,20,9,14,8,470,0,14,0.03,947,8,,,
PAN02,STEM,9,1,13,9,5,20,9,14,9,470,1,19,0.04,947,8,,,
PAN02,STEM,9,1,13,9,6,20,9,14,9,471,1,24,0.06,947,8,,,
PAN02,STEM,9,1,13,9,7,20,9,14,9,472,2,28,0.07,947,8,,,
PAN02,STEM,9,1,13,9,8,20,9,14,9,472,2,33,0.08,947,8,,,
PAN02,STEM,9,1,13,9,9,20,9,14,9,472,3,38,0.08,947,8,,,
PAN02,STEM,9,1,13,9,10,20,9,14,9,473,4,43,0.08,947,8,,,
PAN02,STEM,9,1,13,9,11,20,9,14,9,474,4,48,0.08,947,8,,,
PAN02,STEM,9,1,13,9,12,20,9,14,9,474,5,52,0.08,947,8,,,
PAN02,STEM,9,1,13,9,13,20,9,14,9,475,5,57,0.09,947,8,,,
PAN02,STEM,9,1,13,9,14,20,9,14,9,475,6,62,0.09,947,8,,,
PAN02,STEM,9,1,13,9,15,20,9,14,9,476,6,67,0.09,947,8,,,
PAN02,STEM,9,1,13,9,16,20,9,14,9,476,7,72,0.09,947,8,,,
PAN02,STEM,9,1,13,9,17,20,9,14,10,477,7,76,0.09,947,8,,,
PAN02,STEM,9,1,13,9,18,20,9,14,10,477,8,81,0.09,947,8,,,
PAN02,STEM,9,1,13,9,19,20,9,14,10,476,8,86,0.08,947,8,,,
PAN02,STEM,9,1,13,9,20,20,9,14,10,476,8,91,0.08,947,8,,,
PAN02,STEM,9,1,13,9,21,20,9,14,10,477,8,96,0.08,947,8,,,
PAN02,STEM,9,1,13,9,22,20,9,14,10,477,8,100,0.07,947,8,,,
PAN02,STEM,9,1,13,9,23,20,9,14,10,478,9,105,0.07,947,8,,,
PAN02,STEM,9,1,13,9,24,20,9,14,10,478,9,110,0.07,947,8,,,
PAN02,STEM,9,1,13,9,25,20,9,14,10,479,9,115,0.07,947,8,,,
PAN02,STEM,9,1,13,9,26,20,9,14,10,480,10,120,0.07,947,8,,,
PAN02,STEM,9,1,13,9,27,20,9,14,10,480,10,124,0.07,947,8,,,
PAN02,STEM,10,1,13,10,1,20,9,14,20,423,0,0,0,947,8,25.5,25.4,7
PAN02,STEM,10,1,13,10,2,20,9,14,20,422,0,4,0,947,8,,,
PAN02,STEM,10,1,13,10,3,20,9,14,20,423,0,9,0,947,8,,,
PAN02,STEM,10,1,13,10,4,20,9,14,20,423,0,14,0.02,947,8,,,
PAN02,STEM,10,1,13,10,5,20,9,14,20,423,0,19,0.03,947,8,,,
PAN02,STEM,10,1,13,10,6,20,9,14,20,424,1,24,0.04,947,8,,,
PAN02,STEM,10,1,13,10,7,20,9,14,21,424,1,28,0.05,947,8,,,
PAN02,STEM,10,1,13,10,8,20,9,14,21,425,2,33,0.05,947,8,,,
PAN02,STEM,10,1,13,10,9,20,9,14,21,425,2,38,0.06,947,8,,,
PAN02,STEM,10,1,13,10,10,20,9,14,21,426,3,43,0.07,947,8,,,
PAN02,STEM,10,1,13,10,11,20,9,14,21,426,3,48,0.07,947,8,,,
PAN02,STEM,10,1,13,10,12,20,9,14,21,427,4,52,0.07,947,8,,,
PAN02,STEM,10,1,13,10,13,20,9,14,21,427,5,57,0.07,947,8,,,
PAN02,STEM,10,1,13,10,14,20,9,14,21,428,5,62,0.08,947,8,,,
PAN02,STEM,10,1,13,10,15,20,9,14,21,429,6,67,0.08,947,8,,,
PAN02,STEM,10,1,13,10,16,20,9,14,21,429,6,72,0.08,947,8,,,
PAN02,STEM,10,1,13,10,17,20,9,14,21,430,7,76,0.08,947,8,,,
PAN02,STEM,10,1,13,10,18,20,9,14,21,430,8,81,0.09,947,8,,,
PAN02,STEM,10,1,13,10,19,20,9,14,22,431,8,86,0.09,947,8,,,
PAN02,STEM,10,1,13,10,20,20,9,14,22,432,9,91,0.09,947,8,,,
PAN02,STEM,10,1,13,10,21,20,9,14,22,432,10,96,0.09,947,8,,,
PAN02,STEM,10,1,13,10,22,20,9,14,22,433,11,100,0.09,947,8,,,
PAN02,STEM,10,1,13,10,23,20,9,14,22,433,11,105,0.09,947,8,,,
PAN02,STEM,10,1,13,10,24,20,9,14,22,434,12,110,0.1,947,8,,,
PAN02,STEM,10,1,13,10,25,20,9,14,22,435,13,115,0.1,947,8,,,
PAN02,STEM,10,1,13,10,26,20,9,14,22,435,13,120,0.1,947,8,,,
PAN02,STEM,10,1,13,10,27,20,9,14,22,436,14,124,0.1,947,8,,,
PAN02,STEM,11,1,13,11,3,20,9,14,26,456,0,0,0,947,8,27.8,27.5,7
PAN02,STEM,11,1,13,11,4,20,9,14,26,455,0,4,0,947,8,,,
PAN02,STEM,11,1,13,11,5,20,9,14,26,455,0,9,0,947,8,,,
PAN02,STEM,11,1,13,11,6,20,9,14,26,456,0,14,0,947,8,,,
PAN02,STEM,11,1,13,11,7,20,9,14,27,456,0,19,0.02,947,8,,,
PAN02,STEM,11,1,13,11,8,20,9,14,27,457,1,24,0.05,947,8,,,
PAN02,STEM,11,1,13,11,9,20,9,14,27,458,2,28,0.07,947,8,,,
PAN02,STEM,11,1,13,11,10,20,9,14,27,458,3,33,0.08,947,8,,,
PAN02,STEM,11,1,13,11,11,20,9,14,27,459,3,38,0.09,947,8,,,
PAN02,STEM,11,1,13,11,12,20,9,14,27,460,4,43,0.09,947,8,,,
PAN02,STEM,11,1,13,11,13,20,9,14,27,460,5,48,0.09,947,8,,,
PAN02,STEM,11,1,13,11,14,20,9,14,27,461,5,52,0.1,947,8,,,
PAN02,STEM,11,1,13,11,15,20,9,14,27,462,6,57,0.1,947,8,,,
PAN02,STEM,11,1,13,11,16,20,9,14,27,462,7,62,0.1,947,8,,,
PAN02,STEM,11,1,13,11,17,20,9,14,27,462,7,67,0.1,947,8,,,
PAN02,STEM,11,1,13,11,18,20,9,14,27,463,8,72,0.1,947,8,,,
PAN02,STEM,11,1,13,11,19,20,9,14,27,464,8,76,0.1,947,8,,,
PAN02,STEM,11,1,13,11,20,20,9,14,28,464,9,81,0.1,947,8,,,
PAN02,STEM,11,1,13,11,21,20,9,14,28,465,10,86,0.1,947,8,,,
PAN02,STEM,11,1,13,11,22,20,9,14,28,466,10,91,0.1,947,8,,,
PAN02,STEM,11,1,13,11,23,20,9,14,28,466,11,96,0.1,947,8,,,
PAN02,STEM,11,1,13,11,24,20,9,14,28,467,12,100,0.1,947,8,,,
PAN02,STEM,11,1,13,11,25,20,9,14,28,468,12,105,0.11,947,8,,,
PAN02,STEM,11,1,13,11,26,20,9,14,28,468,13,110,0.11,947,8,,,
PAN02,STEM,11,1,13,11,27,20,9,14,28,469,14,115,0.11,947,8,,,
PAN02,STEM,11,1,13,11,28,20,9,14,28,470,15,120,0.11,947,8,,,
PAN02,STEM,11,1,13,11,29,20,9,14,28,471,15,124,0.11,947,8,,,
PAN02,STEM,12,1,13,12,1,20,9,14,46,434,0,0,0,947,8,26.1,26,7
PAN02,STEM,12,1,13,12,2,20,9,14,46,441,0,4,0,947,8,,,
PAN02,STEM,12,1,13,12,3,20,9,14,46,445,0,9,0,947,8,,,
PAN02,STEM,12,1,13,12,4,20,9,14,46,448,13,14,0.84,947,8,,,
