Plot,TypeMeas,Subplot,Meas,DD,MM,YY,Id,Subplot,Meas,;Plot,RecNo,Day,Month,Hour,Min,CO2 Ref,mb Ref,mbR Temp,Input A,Input B,Input C,Input D,Input E,Input F,Input G,Input H,ATMP,Probe Type,a
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,5,30,10,14,48,425,0,0,0,0,0,7,19,0.3,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,6,30,10,14,48,426,0,0,0,0,0,8,24,0.28,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,7,30,10,14,48,428,0,0,0,0,0,9,28,0.27,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,8,30,10,14,48,429,0,0,0,0,0,10,33,0.26,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,9,30,10,14,48,430,0,0,0,0,0,11,38,0.25,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,10,30,10,14,48,431,0,0,0,0,0,12,43,0.24,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,11,30,10,14,48,432,0,0,0,0,0,14,48,0.23,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,12,30,10,14,48,434,0,0,0,0,0,15,52,0.23,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,13,30,10,14,48,435,0,0,0,0,0,16,57,0.23,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,14,30,10,14,49,436,0,0,0,0,0,17,62,0.22,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,15,30,10,14,49,437,0,0,0,0,0,18,67,0.22,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,16,30,10,14,49,439,0,0,0,0,0,19,72,0.22,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,17,30,10,14,49,440,0,0,0,0,0,20,76,0.22,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,18,30,10,14,49,441,0,0,0,0,0,22,81,0.22,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,19,30,10,14,49,442,0,0,0,0,0,23,86,0.21,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,20,30,10,14,49,444,0,0,0,0,0,24,91,0.21,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,21,30,10,14,49,445,0,0,0,0,0,25,96,0.22,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,22,30,10,14,49,447,0,0,0,0,0,27,100,0.22,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,23,30,10,14,49,448,0,0,0,0,0,28,105,0.22,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,24,30,10,14,49,449,0,0,0,0,0,29,110,0.22,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,25,30,10,14,49,451,0,0,0,0,0,31,115,0.22,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,26,30,10,14,49,452,0,0,0,0,0,32,120,0.22,0,0,854,8,
SPI,TOT,4,2,30,10,11,SPI_TOT_4_2_301011,4,2,8,27,30,10,14,50,453,0,0,0,0,0,33,124,0.22,0,0,854,8,a
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,1,30,10,14,53,425,0,0,0,0,0,0,0,0,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,2,30,10,14,53,427,0,0,0,0,0,0,4,0,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,3,30,10,14,53,429,0,0,0,0,0,0,9,0,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,4,30,10,14,53,431,0,0,0,0,0,5,14,0.32,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,5,30,10,14,53,433,0,0,0,0,0,7,19,0.32,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,6,30,10,14,53,436,0,0,0,0,0,10,24,0.36,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,7,30,10,14,53,440,0,0,0,0,0,14,28,0.4,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,8,30,10,14,53,443,0,0,0,0,0,18,33,0.43,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,9,30,10,14,53,447,0,0,0,0,0,21,38,0.46,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,10,30,10,14,54,450,0,0,0,0,0,25,43,0.48,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,11,30,10,14,54,454,0,0,0,0,0,29,48,0.5,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,12,30,10,14,54,458,0,0,0,0,0,33,52,0.51,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,13,30,10,14,54,463,0,0,0,0,0,37,57,0.53,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,14,30,10,14,54,466,0,0,0,0,0,42,62,0.55,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,15,30,10,14,54,471,0,0,0,0,0,46,67,0.56,0,0,854,8,
SPI,TOT,5,1,30,10,11,SPI_TOT_5_1_301011,5,1,9,16,30,10,14,54,475,0,0,0,0,0,51,72,0.58,0,0,854,8,a
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,1,30,10,14,55,420,0,0,0,0,0,0,0,0,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,2,30,10,14,55,422,0,0,0,0,0,0,4,0,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,3,30,10,14,55,425,0,0,0,0,0,0,9,0,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,4,30,10,14,55,427,0,0,0,0,0,6,14,0.34,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,5,30,10,14,56,430,0,0,0,0,0,9,19,0.39,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,6,30,10,14,56,433,0,0,0,0,0,12,24,0.42,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,7,30,10,14,56,437,0,0,0,0,0,16,28,0.45,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,8,30,10,14,56,441,0,0,0,0,0,20,33,0.48,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,9,30,10,14,56,445,0,0,0,0,0,24,38,0.51,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,10,30,10,14,56,448,0,0,0,0,0,28,43,0.53,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,11,30,10,14,56,452,0,0,0,0,0,32,48,0.55,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,12,30,10,14,56,456,0,0,0,0,0,36,52,0.56,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,13,30,10,14,56,461,0,0,0,0,0,41,57,0.58,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,14,30,10,14,56,465,0,0,0,0,0,45,62,0.59,0,0,854,8,
SPI,TOT,5,2,30,10,11,SPI_TOT_5_2_301011,5,2,10,15,30,10,14,56,470,0,0,0,0,0,50,67,0.6,0,0,854,8,a
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,1,30,10,15,0,417,0,0,0,0,0,0,0,0,0,0,856,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,2,30,10,15,0,422,0,0,0,0,0,0,4,0,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,3,30,10,15,0,423,0,0,0,0,0,0,9,0,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,4,30,10,15,0,423,0,0,0,0,0,5,14,0.31,0,0,856,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,5,30,10,15,0,424,0,0,0,0,0,5,19,0.24,0,0,856,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,6,30,10,15,0,424,0,0,0,0,0,5,24,0.19,0,0,856,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,7,30,10,15,1,425,0,0,0,0,0,6,28,0.17,0,0,856,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,8,30,10,15,1,428,0,0,0,0,0,8,33,0.19,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,9,30,10,15,1,430,0,0,0,0,0,9,38,0.2,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,10,30,10,15,1,431,0,0,0,0,0,11,43,0.21,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,11,30,10,15,1,432,0,0,0,0,0,12,48,0.21,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,12,30,10,15,1,433,0,0,0,0,0,14,52,0.21,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,13,30,10,15,1,435,0,0,0,0,0,15,57,0.21,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,14,30,10,15,1,436,0,0,0,0,0,17,62,0.22,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,15,30,10,15,1,436,0,0,0,0,0,17,67,0.21,0,0,856,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,16,30,10,15,1,440,0,0,0,0,0,19,72,0.22,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,17,30,10,15,1,439,0,0,0,0,0,20,76,0.22,0,0,856,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,18,30,10,15,1,442,0,0,0,0,0,22,81,0.22,0,0,856,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,19,30,10,15,2,445,0,0,0,0,0,24,86,0.22,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,20,30,10,15,2,447,0,0,0,0,0,26,91,0.23,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,21,30,10,15,2,448,0,0,0,0,0,28,96,0.23,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,22,30,10,15,2,448,0,0,0,0,0,29,100,0.23,0,0,856,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,23,30,10,15,2,450,0,0,0,0,0,31,105,0.24,0,0,856,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,24,30,10,15,2,454,0,0,0,0,0,33,110,0.24,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,25,30,10,15,2,456,0,0,0,0,0,35,115,0.24,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,26,30,10,15,2,457,0,0,0,0,0,37,120,0.25,0,0,854,8,
SPI,TOT,6,1,30,10,11,SPI_TOT_6_1_301011,6,1,11,27,30,10,15,2,457,0,0,0,0,0,38,124,0.25,0,0,856,8,a
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,1,30,10,15,3,444,0,0,0,0,0,0,0,0,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,2,30,10,15,3,443,0,0,0,0,0,0,4,0,0,0,856,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,3,30,10,15,3,446,0,0,0,0,0,0,9,0,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,4,30,10,15,3,445,0,0,0,0,0,0,14,0.05,0,0,856,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,5,30,10,15,3,445,0,0,0,0,0,1,19,0.05,0,0,856,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,6,30,10,15,4,448,0,0,0,0,0,3,24,0.11,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,7,30,10,15,4,449,0,0,0,0,0,4,28,0.13,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,8,30,10,15,4,450,0,0,0,0,0,6,33,0.14,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,9,30,10,15,4,449,0,0,0,0,0,6,38,0.13,0,0,856,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,10,30,10,15,4,450,0,0,0,0,0,6,43,0.13,0,0,856,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,11,30,10,15,4,453,0,0,0,0,0,8,48,0.14,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,12,30,10,15,4,453,0,0,0,0,0,9,52,0.15,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,13,30,10,15,4,453,0,0,0,0,0,10,57,0.14,0,0,856,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,14,30,10,15,4,454,0,0,0,0,0,11,62,0.14,0,0,856,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,15,30,10,15,4,456,0,0,0,0,0,12,67,0.15,0,0,856,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,16,30,10,15,4,458,0,0,0,0,0,13,72,0.15,0,0,856,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,17,30,10,15,4,461,0,0,0,0,0,15,76,0.16,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,18,30,10,15,4,463,0,0,0,0,0,17,81,0.17,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,19,30,10,15,5,465,0,0,0,0,0,19,86,0.18,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,20,30,10,15,5,466,0,0,0,0,0,21,91,0.19,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,21,30,10,15,5,466,0,0,0,0,0,23,96,0.19,0,0,856,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,22,30,10,15,5,470,0,0,0,0,0,25,100,0.2,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,23,30,10,15,5,471,0,0,0,0,0,27,105,0.21,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,24,30,10,15,5,473,0,0,0,0,0,29,110,0.21,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,25,30,10,15,5,475,0,0,0,0,0,31,115,0.22,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,26,30,10,15,5,477,0,0,0,0,0,33,120,0.22,0,0,854,8,
SPI,TOT,6,2,30,10,11,SPI_TOT_6_2_301011,6,2,12,27,30,10,15,5,476,0,0,0,0,0,34,124,0.22,0,0,856,8,a
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,1,30,10,15,7,419,0,0,0,0,0,0,0,0,0,0,854,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,2,30,10,15,7,420,0,0,0,0,0,0,4,0,0,0,856,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,3,30,10,15,7,425,0,0,0,0,0,0,9,0,0,0,854,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,4,30,10,15,7,427,0,0,0,0,0,8,14,0.5,0,0,854,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,5,30,10,15,7,430,0,0,0,0,0,11,19,0.5,0,0,854,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,6,30,10,15,7,434,0,0,0,0,0,15,24,0.53,0,0,854,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,7,30,10,15,7,438,0,0,0,0,0,19,28,0.55,0,0,854,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,8,30,10,15,8,441,0,0,0,0,0,22,33,0.55,0,0,854,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,9,30,10,15,8,443,0,0,0,0,0,25,38,0.54,0,0,856,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,10,30,10,15,8,448,0,0,0,0,0,29,43,0.56,0,0,854,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,11,30,10,15,8,452,0,0,0,0,0,33,48,0.57,0,0,854,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,12,30,10,15,8,454,0,0,0,0,0,37,52,0.57,0,0,856,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,13,30,10,15,8,458,0,0,0,0,0,40,57,0.57,0,0,856,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,14,30,10,15,8,462,0,0,0,0,0,44,62,0.57,0,0,856,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,15,30,10,15,8,467,0,0,0,0,0,48,67,0.58,0,0,856,8,
SPI,TOT,7,1,30,10,11,SPI_TOT_7_1_301011,7,1,13,16,30,10,15,8,471,0,0,0,0,0,52,72,0.59,0,0,856,8,a
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,1,30,10,15,9,412,0,0,0,0,0,0,0,0,0,0,856,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,2,30,10,15,10,418,0,0,0,0,0,0,4,0,0,0,854,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,3,30,10,15,10,419,0,0,0,0,0,0,9,0,0,0,856,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,4,30,10,15,10,424,0,0,0,0,0,11,14,0.64,0,0,854,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,5,30,10,15,10,426,0,0,0,0,0,14,19,0.6,0,0,854,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,6,30,10,15,10,430,0,0,0,0,0,17,24,0.59,0,0,854,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,7,30,10,15,10,432,0,0,0,0,0,19,28,0.56,0,0,856,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,8,30,10,15,10,435,0,0,0,0,0,22,33,0.54,0,0,856,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,9,30,10,15,10,441,0,0,0,0,0,26,38,0.56,0,0,854,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,10,30,10,15,10,444,0,0,0,0,0,30,43,0.57,0,0,854,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,11,30,10,15,10,448,0,0,0,0,0,34,48,0.58,0,0,854,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,12,30,10,15,10,453,0,0,0,0,0,39,52,0.6,0,0,854,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,13,30,10,15,10,457,0,0,0,0,0,43,57,0.61,0,0,854,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,14,30,10,15,11,461,0,0,0,0,0,47,62,0.62,0,0,854,8,
SPI,TOT,7,2,30,10,11,SPI_TOT_7_2_301011,7,2,14,15,30,10,15,11,465,0,0,0,0,0,52,67,0.63,0,0,854,8,a
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,1,30,10,15,13,413,0,0,0,0,0,0,0,0,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,2,30,10,15,13,417,0,0,0,0,0,0,4,0,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,3,30,10,15,13,418,0,0,0,0,0,0,9,0,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,4,30,10,15,13,419,0,0,0,0,0,5,14,0.31,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,5,30,10,15,13,421,0,0,0,0,0,6,19,0.29,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,6,30,10,15,13,423,0,0,0,0,0,8,24,0.29,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,7,30,10,15,13,424,0,0,0,0,0,10,28,0.28,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,8,30,10,15,13,426,0,0,0,0,0,11,33,0.29,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,9,30,10,15,13,428,0,0,0,0,0,13,38,0.29,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,10,30,10,15,13,430,0,0,0,0,0,16,43,0.3,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,11,30,10,15,13,433,0,0,0,0,0,18,48,0.31,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,12,30,10,15,14,435,0,0,0,0,0,20,52,0.31,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,13,30,10,15,14,437,0,0,0,0,0,22,57,0.32,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,14,30,10,15,14,440,0,0,0,0,0,25,62,0.33,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,15,30,10,15,14,442,0,0,0,0,0,27,67,0.33,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,16,30,10,15,14,444,0,0,0,0,0,29,72,0.33,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,17,30,10,15,14,446,0,0,0,0,0,32,76,0.34,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,18,30,10,15,14,448,0,0,0,0,0,34,81,0.34,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,19,30,10,15,14,450,0,0,0,0,0,36,86,0.34,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,20,30,10,15,14,453,0,0,0,0,0,38,91,0.34,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,21,30,10,15,14,455,0,0,0,0,0,41,96,0.35,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,22,30,10,15,14,457,0,0,0,0,0,43,100,0.35,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,23,30,10,15,14,459,0,0,0,0,0,45,105,0.35,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,24,30,10,15,14,462,0,0,0,0,0,48,110,0.35,0,0,856,8,
SPI,TOT,8,1,30,10,11,SPI_TOT_8_1_301011,8,1,15,25,30,10,15,15,464,0,0,0,0,0,50,115,0.35,0,0,856,8,a
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,22,30,10,15,18,413,0,0,0,0,0,0,0,0,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,23,30,10,15,18,416,0,0,0,0,0,0,4,0,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,24,30,10,15,18,418,0,0,0,0,0,0,9,0,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,25,30,10,15,19,421,0,0,0,0,0,7,14,0.4,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,26,30,10,15,19,422,0,0,0,0,0,8,19,0.37,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,27,30,10,15,19,424,0,0,0,0,0,10,24,0.36,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,28,30,10,15,19,426,0,0,0,0,0,12,28,0.34,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,29,30,10,15,19,427,0,0,0,0,0,13,33,0.32,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,30,30,10,15,19,429,0,0,0,0,0,15,38,0.32,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,31,30,10,15,19,432,0,0,0,0,0,17,43,0.32,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,32,30,10,15,19,434,0,0,0,0,0,19,48,0.33,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,33,30,10,15,19,437,0,0,0,0,0,22,52,0.34,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,34,30,10,15,19,439,0,0,0,0,0,24,57,0.34,0,0,856,8,
SPI,TOT,8,2,30,10,11,SPI_TOT_8_2_301011,8,2,16,35,30,10,15,19,441,0,0,0,0,0,26,62,0.35,0,0,856,8,
