plot_code,year,month,day,ingrowth_core_num,is_stock_yn,ingrowth_core_litterfall_g,soil_humidity_pcnt,soil_temperature_c,ol_layer_depth_cm,ml_layer_depth_cm,time_step,time_step_minutes,ol_under_2mm_g,ml_under_2mm_g,ol_2to3_mm_g,ml_2to3_mm_g,ol_3to4_mm_g,ml_3to4_mm_g,ol_4to5_mm_g,ml_4to5_mm_g,ol_above_5mm_g,ml_above_5mm_g,quality_code,comments
PAN-02,2013,9,20,2,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,2,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,3,n,NaN,37.4,22.3,NaN,30,1,10,NaN,0.308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,3,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,3,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,3,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,4,n,NaN,38.9,22.3,NaN,30,1,10,NaN,1.920,NaN,0.174,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,4,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,4,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,4,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,5,n,NaN,37.8,22,NaN,30,1,10,NaN,0.440,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,5,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,5,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,5,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.170,NaN,0.092,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,6,n,NaN,40.3,22.4,NaN,30,1,10,NaN,0.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,6,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,6,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,6,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
