Plot	Date.value	DataType	Core	Combined.code	Combined.code.2	Search.time.cum	CoarseRoot.cum	FineRoot.cum	TotRoot.cum	Search.Int	DaysBetween
Belian	40937	NPP	1	40937.Belian.01	Belian.40937.1	40	0.06	0.13	0.19	4	68
Belian	40937	NPP	2	40937.Belian.02	Belian.40937.2	10	0	0.11	0.11	1	68
Belian	40937	NPP	2	40937.Belian.02	Belian.40937.2	20	0	0.25	0.25	2	68
Belian	40937	NPP	2	40937.Belian.02	Belian.40937.2	30	0	0.32	0.32	3	68
Belian	40937	NPP	2	40937.Belian.02	Belian.40937.2	40	0	0.44	0.44	4	68
Belian	40937	NPP	3	40937.Belian.03	Belian.40937.3	10	0	0.21	0.21	1	68
Belian	40937	NPP	3	40937.Belian.03	Belian.40937.3	20	0	0.26	0.26	2	68
Belian	40937	NPP	3	40937.Belian.03	Belian.40937.3	30	0	0.34	0.34	3	68
Belian	40937	NPP	3	40937.Belian.03	Belian.40937.3	40	0	0.36	0.36	4	68
Belian	40937	NPP	4	40937.Belian.04	Belian.40937.4	10	0	0.21	0.21	1	68
Belian	40937	NPP	4	40937.Belian.04	Belian.40937.4	20	0	0.31	0.31	2	68
Belian	40937	NPP	4	40937.Belian.04	Belian.40937.4	30	0	0.41	0.41	3	68
Belian	40937	NPP	4	40937.Belian.04	Belian.40937.4	40	0	0.48	0.48	4	68
Belian	40937	NPP	5	40937.Belian.05	Belian.40937.5	10	0	0.05	0.05	1	68
Belian	40937	NPP	5	40937.Belian.05	Belian.40937.5	20	0	0.16	0.16	2	68
Belian	40937	NPP	5	40937.Belian.05	Belian.40937.5	30	0	0.18	0.18	3	68
Belian	40937	NPP	5	40937.Belian.05	Belian.40937.5	40	0	0.19	0.19	4	68
Belian	40937	NPP	6	40937.Belian.06	Belian.40937.6	10	0	0.04	0.04	1	68
Belian	40937	NPP	6	40937.Belian.06	Belian.40937.6	20	0	0.05	0.05	2	68
Belian	40937	NPP	6	40937.Belian.06	Belian.40937.6	30	0	0.055	0.055	3	68
Belian	40937	NPP	6	40937.Belian.06	Belian.40937.6	40	0	0.06	0.06	4	68
Belian	40937	NPP	7	40937.Belian.07	Belian.40937.7	10	0	0.04	0.04	1	68
Belian	40937	NPP	7	40937.Belian.07	Belian.40937.7	20	0	0.08	0.08	2	68
Belian	40937	NPP	7	40937.Belian.07	Belian.40937.7	30	0	0.11	0.11	3	68
Belian	40937	NPP	7	40937.Belian.07	Belian.40937.7	40	0	0.12	0.12	4	68
Belian	40937	NPP	8	40937.Belian.08	Belian.40937.8	10	0	0.07	0.07	1	68
Belian	40937	NPP	8	40937.Belian.08	Belian.40937.8	20	0	0.17	0.17	2	68
Belian	40937	NPP	8	40937.Belian.08	Belian.40937.8	30	0	0.21	0.21	3	68
Belian	40937	NPP	8	40937.Belian.08	Belian.40937.8	40	0	0.23	0.23	4	68
Belian	40937	NPP	9	40937.Belian.09	Belian.40937.9	10	0.02	0.04	0.06	1	68
Belian	40937	NPP	9	40937.Belian.09	Belian.40937.9	20	0.02	0.12	0.14	2	68
Belian	40937	NPP	9	40937.Belian.09	Belian.40937.9	30	0.02	0.16	0.18	3	68
Belian	40937	NPP	9	40937.Belian.09	Belian.40937.9	40	0.02	0.18	0.2	4	68
Belian	40937	NPP	10	40937.Belian.10	Belian.40937.10	10	0.07	0.13	0.2	1	68
Belian	40937	NPP	10	40937.Belian.10	Belian.40937.10	20	0.31	0.24	0.55	2	68
Belian	40937	NPP	10	40937.Belian.10	Belian.40937.10	30	0.31	0.4	0.71	3	68
Belian	40937	NPP	10	40937.Belian.10	Belian.40937.10	40	0.31	0.44	0.75	4	68
Belian	40937	NPP	11	40937.Belian.11	Belian.40937.11	10	0	0.02	0.02	1	68
Belian	40937	NPP	11	40937.Belian.11	Belian.40937.11	20	0	0.03	0.03	2	68
Belian	40937	NPP	11	40937.Belian.11	Belian.40937.11	30	0	0.04	0.04	3	68
Belian	40937	NPP	11	40937.Belian.11	Belian.40937.11	40	0	0.05	0.05	4	68
Belian	40937	NPP	12	40937.Belian.12	Belian.40937.12	10	0	0.04	0.04	1	68
Belian	40937	NPP	12	40937.Belian.12	Belian.40937.12	20	0	0.1	0.1	2	68
Belian	40937	NPP	12	40937.Belian.12	Belian.40937.12	30	0	0.13	0.13	3	68
Belian	40937	NPP	12	40937.Belian.12	Belian.40937.12	40	0	0.19	0.19	4	68
Belian	40937	NPP	13	40937.Belian.13	Belian.40937.13	10	0	0.12	0.12	1	68
Belian	40937	NPP	13	40937.Belian.13	Belian.40937.13	20	0	0.16	0.16	2	68
Belian	40937	NPP	13	40937.Belian.13	Belian.40937.13	30	0	0.23	0.23	3	68
Belian	40937	NPP	13	40937.Belian.13	Belian.40937.13	40	0	0.28	0.28	4	68
Belian	40937	NPP	14	40937.Belian.14	Belian.40937.14	10	0	0.07	0.07	1	68
Belian	40937	NPP	14	40937.Belian.14	Belian.40937.14	20	0	0.13	0.13	2	68
Belian	40937	NPP	14	40937.Belian.14	Belian.40937.14	30	0	0.18	0.18	3	68
Belian	40937	NPP	14	40937.Belian.14	Belian.40937.14	40	0	0.19	0.19	4	68
Belian	40937	NPP	15	40937.Belian.15	Belian.40937.15	10	0	0.06	0.06	1	68
Belian	40937	NPP	15	40937.Belian.15	Belian.40937.15	20	0	0.16	0.16	2	68
Belian	40937	NPP	15	40937.Belian.15	Belian.40937.15	30	0	0.23	0.23	3	68
Belian	40937	NPP	15	40937.Belian.15	Belian.40937.15	40	0.05	0.24	0.29	4	68
Belian	40937	NPP	16	40937.Belian.16	Belian.40937.16	10	0.04	0.03	0.07	1	68
Belian	40937	NPP	16	40937.Belian.16	Belian.40937.16	20	0.04	0.05	0.09	2	68
Belian	40937	NPP	16	40937.Belian.16	Belian.40937.16	30	0.04	0.06	0.1	3	68
Belian	40937	NPP	16	40937.Belian.16	Belian.40937.16	40	0.04	0.07	0.11	4	68
E	40971	NPP	1	40971.E.01	E.40971.1	5	0	4.18	4.18	1	128
E	40971	NPP	1	40971.E.01	E.40971.1	10	0	4.45	4.45	2	128
E	40971	NPP	1	40971.E.01	E.40971.1	15	0	4.56	4.56	3	128
E	40971	NPP	1	40971.E.01	E.40971.1	20	0	4.73	4.73	4	128
E	40971	NPP	2	40971.E.02	E.40971.2	5	5.01	0.42	5.43	1	128
E	40971	NPP	2	40971.E.02	E.40971.2	10	5.01	0.72	5.73	2	128
E	40971	NPP	2	40971.E.02	E.40971.2	15	5.01	1.41	6.42	3	128
E	40971	NPP	2	40971.E.02	E.40971.2	20	5.1	1.91	7.01	4	128
E	40971	NPP	3	40971.E.03	E.40971.3	5	1.3	1.16	2.46	1	128
E	40971	NPP	3	40971.E.03	E.40971.3	10	1.79	2.03	3.82	2	128
E	40971	NPP	3	40971.E.03	E.40971.3	15	1.84	2.28	4.12	3	128
E	40971	NPP	3	40971.E.03	E.40971.3	20	1.86	2.38	4.24	4	128
E	40971	NPP	4	40971.E.04	E.40971.4	5	3.24	0.24	3.48	1	128
E	40971	NPP	4	40971.E.04	E.40971.4	10	3.69	0.45	4.14	2	128
E	40971	NPP	4	40971.E.04	E.40971.4	15	4.06	0.57	4.63	3	128
E	40971	NPP	4	40971.E.04	E.40971.4	20	4.06	0.65	4.71	4	128
E	40971	NPP	5	40971.E.05	E.40971.5	5	0.06	0.1	0.16	1	128
E	40971	NPP	5	40971.E.05	E.40971.5	10	0.06	0.12	0.18	2	128
E	40971	NPP	5	40971.E.05	E.40971.5	15	0.06	0.14	0.2	3	128
E	40971	NPP	5	40971.E.05	E.40971.5	20	0.06	0.16	0.22	4	128
E	40971	NPP	6	40971.E.06	E.40971.6	5	1.27	0.24	1.51	1	128
E	40971	NPP	6	40971.E.06	E.40971.6	10	1.42	0.43	1.85	2	128
E	40971	NPP	6	40971.E.06	E.40971.6	15	1.48	0.6	2.08	3	128
E	40971	NPP	6	40971.E.06	E.40971.6	20	1.48	0.69	2.17	4	128
E	40971	NPP	7	40971.E.07	E.40971.7	5	0	0.1	0.1	1	128
E	40971	NPP	7	40971.E.07	E.40971.7	10	0	0.16	0.16	2	128
E	40971	NPP	7	40971.E.07	E.40971.7	15	0	0.19	0.19	3	128
E	40971	NPP	7	40971.E.07	E.40971.7	20	0	0.21	0.21	4	128
E	40971	NPP	8	40971.E.08	E.40971.8	5	0.03	0.18	0.21	1	128
E	40971	NPP	8	40971.E.08	E.40971.8	10	0.03	0.19	0.22	2	128
E	40971	NPP	8	40971.E.08	E.40971.8	15	0.03	0.195	0.225	3	128
E	40971	NPP	8	40971.E.08	E.40971.8	20	0.03	0.2	0.23	4	128
E	40971	NPP	9	40971.E.09	E.40971.9	5	2.2	0.43	2.63	1	128
E	40971	NPP	9	40971.E.09	E.40971.9	10	2.2	0.81	3.01	2	128
E	40971	NPP	9	40971.E.09	E.40971.9	15	2.2	1.13	3.33	3	128
E	40971	NPP	9	40971.E.09	E.40971.9	20	2.2	1.36	3.56	4	128
E	40971	NPP	10	40971.E.10	E.40971.10	5	0.46	0.52	0.98	1	128
E	40971	NPP	10	40971.E.10	E.40971.10	10	0.51	0.72	1.23	2	128
E	40971	NPP	10	40971.E.10	E.40971.10	15	0.51	0.8	1.31	3	128
E	40971	NPP	10	40971.E.10	E.40971.10	20	0.51	0.87	1.38	4	128
E	40971	NPP	11	40971.E.11	E.40971.11	5	0	0.23	0.23	1	128
E	40971	NPP	11	40971.E.11	E.40971.11	10	0	0.28	0.28	2	128
E	40971	NPP	11	40971.E.11	E.40971.11	15	0	0.32	0.32	3	128
E	40971	NPP	11	40971.E.11	E.40971.11	20	0	0.34	0.34	4	128
E	40971	NPP	12	40971.E.12	E.40971.12	5	0.73	3.79	4.52	1	128
E	40971	NPP	12	40971.E.12	E.40971.12	10	0.73	4.89	5.62	2	128
E	40971	NPP	12	40971.E.12	E.40971.12	15	0.79	5.52	6.31	3	128
E	40971	NPP	12	40971.E.12	E.40971.12	20	0.79	5.74	6.53	4	128
E	40971	NPP	13	40971.E.13	E.40971.13	5	0.41	0.2	0.61	1	128
E	40971	NPP	13	40971.E.13	E.40971.13	10	0.41	0.29	0.7	2	128
E	40971	NPP	13	40971.E.13	E.40971.13	15	0.41	0.36	0.77	3	128
E	40971	NPP	13	40971.E.13	E.40971.13	20	0.47	0.42	0.89	4	128
E	40971	NPP	14	40971.E.14	E.40971.14	5	0	0.7	0.7	1	128
E	40971	NPP	14	40971.E.14	E.40971.14	10	0	0.99	0.99	2	128
E	40971	NPP	14	40971.E.14	E.40971.14	15	0	1.18	1.18	3	128
E	40971	NPP	14	40971.E.14	E.40971.14	20	0	1.185	1.185	4	128
E	40971	NPP	15	40971.E.15	E.40971.15	5	0.38	0.2	0.58	1	128
E	40971	NPP	15	40971.E.15	E.40971.15	10	0.38	0.32	0.7	2	128
E	40971	NPP	15	40971.E.15	E.40971.15	15	0.38	0.41	0.79	3	128
E	40971	NPP	15	40971.E.15	E.40971.15	20	0.38	0.46	0.84	4	128
E	40971	NPP	16	40971.E.16	E.40971.16	5	0.48	0.01	0.49	1	128
E	40971	NPP	16	40971.E.16	E.40971.16	10	0.59	0.04	0.63	2	128
E	40971	NPP	16	40971.E.16	E.40971.16	15	0.59	0.1	0.69	3	128
E	40971	NPP	16	40971.E.16	E.40971.16	20	0.59	0.13	0.72	4	128
Seraya	41043	NPP	1	41043.Seraya.01	Seraya.41043.1	5	0	0.29	0.29	1	115
Seraya	41043	NPP	1	41043.Seraya.01	Seraya.41043.1	10	0	0.4	0.4	2	115
Seraya	41043	NPP	1	41043.Seraya.01	Seraya.41043.1	15	0	0.43	0.43	3	115
Seraya	41043	NPP	1	41043.Seraya.01	Seraya.41043.1	20	0	0.46	0.46	4	115
Seraya	41043	NPP	2	41043.Seraya.02	Seraya.41043.2	5	0	0.005	0.005	1	115
Seraya	41043	NPP	2	41043.Seraya.02	Seraya.41043.2	10	0	0.065	0.065	2	115
Seraya	41043	NPP	2	41043.Seraya.02	Seraya.41043.2	15	0	0.085	0.085	3	115
Seraya	41043	NPP	2	41043.Seraya.02	Seraya.41043.2	20	0	0.09	0.09	4	115
Seraya	41043	NPP	3	41043.Seraya.03	Seraya.41043.3	5	0	0.18	0.18	1	115
Seraya	41043	NPP	3	41043.Seraya.03	Seraya.41043.3	10	0	0.27	0.27	2	115
Seraya	41043	NPP	3	41043.Seraya.03	Seraya.41043.3	15	0	0.35	0.35	3	115
Seraya	41043	NPP	3	41043.Seraya.03	Seraya.41043.3	20	0	0.42	0.42	4	115
Seraya	41043	NPP	4	41043.Seraya.04	Seraya.41043.4	5	0	0.02	0.02	1	115
Seraya	41043	NPP	4	41043.Seraya.04	Seraya.41043.4	10	0	0.05	0.05	2	115
Seraya	41043	NPP	4	41043.Seraya.04	Seraya.41043.4	15	0	0.08	0.08	3	115
Seraya	41043	NPP	4	41043.Seraya.04	Seraya.41043.4	20	0	0.11	0.11	4	115
Seraya	41043	NPP	5	41043.Seraya.05	Seraya.41043.5	5	0	0.12	0.12	1	115
Seraya	41043	NPP	5	41043.Seraya.05	Seraya.41043.5	10	0	0.22	0.22	2	115
Seraya	41043	NPP	5	41043.Seraya.05	Seraya.41043.5	15	0	0.3	0.3	3	115
Seraya	41043	NPP	5	41043.Seraya.05	Seraya.41043.5	20	0	0.36	0.36	4	115
Seraya	41043	NPP	6	41043.Seraya.06	Seraya.41043.6	5	0	0.12	0.12	1	115
Seraya	41043	NPP	6	41043.Seraya.06	Seraya.41043.6	10	0	0.18	0.18	2	115
Seraya	41043	NPP	6	41043.Seraya.06	Seraya.41043.6	15	0	0.21	0.21	3	115
Seraya	41043	NPP	6	41043.Seraya.06	Seraya.41043.6	20	0	0.23	0.23	4	115
Seraya	41043	NPP	7	41043.Seraya.07	Seraya.41043.7	5	0	0.26	0.26	1	115
Seraya	41043	NPP	7	41043.Seraya.07	Seraya.41043.7	10	0	0.42	0.42	2	115
Seraya	41043	NPP	7	41043.Seraya.07	Seraya.41043.7	15	0	0.62	0.62	3	115
Seraya	41043	NPP	7	41043.Seraya.07	Seraya.41043.7	20	0	0.67	0.67	4	115
Seraya	41043	NPP	8	41043.Seraya.08	Seraya.41043.8	5	0	0.02	0.02	1	115
Seraya	41043	NPP	8	41043.Seraya.08	Seraya.41043.8	10	0	0.03	0.03	2	115
Seraya	41043	NPP	8	41043.Seraya.08	Seraya.41043.8	15	0	0.07	0.07	3	115
Seraya	41043	NPP	8	41043.Seraya.08	Seraya.41043.8	20	0	0.08	0.08	4	115
Seraya	41043	NPP	9	41043.Seraya.09	Seraya.41043.9	5	0.04	0.08	0.12	1	115
Seraya	41043	NPP	9	41043.Seraya.09	Seraya.41043.9	10	0.04	0.14	0.18	2	115
Seraya	41043	NPP	9	41043.Seraya.09	Seraya.41043.9	15	0.04	0.17	0.21	3	115
Seraya	41043	NPP	9	41043.Seraya.09	Seraya.41043.9	20	0.04	0.18	0.22	4	115
Seraya	41043	NPP	10	41043.Seraya.10	Seraya.41043.10	5	0	0.04	0.04	1	115
Seraya	41043	NPP	10	41043.Seraya.10	Seraya.41043.10	10	0	0.08	0.08	2	115
Seraya	41043	NPP	10	41043.Seraya.10	Seraya.41043.10	15	0	0.1	0.1	3	115
Seraya	41043	NPP	10	41043.Seraya.10	Seraya.41043.10	20	0	0.105	0.105	4	115
Seraya	41043	NPP	11	41043.Seraya.11	Seraya.41043.11	5	0	0.33	0.33	1	115
Seraya	41043	NPP	11	41043.Seraya.11	Seraya.41043.11	10	0	0.42	0.42	2	115
Seraya	41043	NPP	11	41043.Seraya.11	Seraya.41043.11	15	0	0.48	0.48	3	115
Seraya	41043	NPP	11	41043.Seraya.11	Seraya.41043.11	20	0.07	0.54	0.61	4	115
Seraya	41043	NPP	12	41043.Seraya.12	Seraya.41043.12	5	0.06	0.29	0.35	1	115
Seraya	41043	NPP	12	41043.Seraya.12	Seraya.41043.12	10	0.06	0.66	0.72	2	115
Seraya	41043	NPP	12	41043.Seraya.12	Seraya.41043.12	15	0.12	0.83	0.95	3	115
Seraya	41043	NPP	12	41043.Seraya.12	Seraya.41043.12	20	0.12	0.92	1.04	4	115
Seraya	41043	NPP	13	41043.Seraya.13	Seraya.41043.13	5	0	0.05	0.05	1	115
Seraya	41043	NPP	13	41043.Seraya.13	Seraya.41043.13	10	0.04	0.1	0.14	2	115
Seraya	41043	NPP	13	41043.Seraya.13	Seraya.41043.13	15	0.04	0.13	0.17	3	115
Seraya	41043	NPP	13	41043.Seraya.13	Seraya.41043.13	20	0.04	0.14	0.18	4	115
Seraya	41043	NPP	14	41043.Seraya.14	Seraya.41043.14	5	0	0.14	0.14	1	115
Seraya	41043	NPP	14	41043.Seraya.14	Seraya.41043.14	10	0.03	0.22	0.25	2	115
Seraya	41043	NPP	14	41043.Seraya.14	Seraya.41043.14	15	0.03	0.24	0.27	3	115
Seraya	41043	NPP	14	41043.Seraya.14	Seraya.41043.14	20	0.03	0.29	0.32	4	115
Seraya	41043	NPP	15	41043.Seraya.15	Seraya.41043.15	5	0.06	0.07	0.13	1	115
Seraya	41043	NPP	15	41043.Seraya.15	Seraya.41043.15	10	0.06	0.2	0.26	2	115
Seraya	41043	NPP	15	41043.Seraya.15	Seraya.41043.15	15	0.06	0.23	0.29	3	115
Seraya	41043	NPP	15	41043.Seraya.15	Seraya.41043.15	20	0.06	0.24	0.3	4	115
Seraya	41043	NPP	16	41043.Seraya.16	Seraya.41043.16	5	0	0.14	0.14	1	115
Seraya	41043	NPP	16	41043.Seraya.16	Seraya.41043.16	10	0	0.22	0.22	2	115
Seraya	41043	NPP	16	41043.Seraya.16	Seraya.41043.16	15	0	0.28	0.28	3	115
Seraya	41043	NPP	16	41043.Seraya.16	Seraya.41043.16	20	0	0.31	0.31	4	115
BNorth	41054	NPP	1	41054.BNorth.01	BNorth.41054.1	5	0.09	0.31	0.4	1	95
BNorth	41054	NPP	1	41054.BNorth.01	BNorth.41054.1	10	0.09	0.49	0.58	2	95
BNorth	41054	NPP	1	41054.BNorth.01	BNorth.41054.1	15	0.09	0.65	0.74	3	95
BNorth	41054	NPP	1	41054.BNorth.01	BNorth.41054.1	20	0.09	0.77	0.86	4	95
BNorth	41054	NPP	2	41054.BNorth.02	BNorth.41054.2	5	0	0.06	0.06	1	95
BNorth	41054	NPP	2	41054.BNorth.02	BNorth.41054.2	10	0	0.08	0.08	2	95
BNorth	41054	NPP	2	41054.BNorth.02	BNorth.41054.2	15	0	0.11	0.11	3	95
BNorth	41054	NPP	2	41054.BNorth.02	BNorth.41054.2	20	0	0.13	0.13	4	95
BNorth	41054	NPP	3	41054.BNorth.03	BNorth.41054.3	5	0	0.19	0.19	1	95
BNorth	41054	NPP	3	41054.BNorth.03	BNorth.41054.3	10	0	0.64	0.64	2	95
BNorth	41054	NPP	3	41054.BNorth.03	BNorth.41054.3	15	0	0.65	0.65	3	95
BNorth	41054	NPP	3	41054.BNorth.03	BNorth.41054.3	20	0	0.65	0.65	4	95
BNorth	41054	NPP	4	41054.BNorth.04	BNorth.41054.4	5	0	0.19	0.19	1	95
BNorth	41054	NPP	4	41054.BNorth.04	BNorth.41054.4	10	0	0.23	0.23	2	95
BNorth	41054	NPP	4	41054.BNorth.04	BNorth.41054.4	15	0	0.25	0.25	3	95
BNorth	41054	NPP	4	41054.BNorth.04	BNorth.41054.4	20	0	0.27	0.27	4	95
BNorth	41054	NPP	5	41054.BNorth.05	BNorth.41054.5	5	0	0.06	0.06	1	95
BNorth	41054	NPP	5	41054.BNorth.05	BNorth.41054.5	10	0	0.11	0.11	2	95
BNorth	41054	NPP	5	41054.BNorth.05	BNorth.41054.5	15	0	0.15	0.15	3	95
BNorth	41054	NPP	5	41054.BNorth.05	BNorth.41054.5	20	0	0.15	0.15	4	95
BNorth	41054	NPP	6	41054.BNorth.06	BNorth.41054.6	5	0.17	0.1	0.27	1	95
BNorth	41054	NPP	6	41054.BNorth.06	BNorth.41054.6	10	0.17	0.26	0.43	2	95
BNorth	41054	NPP	6	41054.BNorth.06	BNorth.41054.6	15	0.17	0.54	0.71	3	95
BNorth	41054	NPP	6	41054.BNorth.06	BNorth.41054.6	20	0.17	0.83	1	4	95
BNorth	41054	NPP	7	41054.BNorth.07	BNorth.41054.7	5	0	0.62	0.62	1	95
BNorth	41054	NPP	7	41054.BNorth.07	BNorth.41054.7	10	0	0.79	0.79	2	95
BNorth	41054	NPP	7	41054.BNorth.07	BNorth.41054.7	15	0	0.94	0.94	3	95
BNorth	41054	NPP	7	41054.BNorth.07	BNorth.41054.7	20	0	1.05	1.05	4	95
BNorth	41054	NPP	8	41054.BNorth.08	BNorth.41054.8	5	0	0	0	1	95
BNorth	41054	NPP	8	41054.BNorth.08	BNorth.41054.8	10	0	0.04	0.04	2	95
BNorth	41054	NPP	8	41054.BNorth.08	BNorth.41054.8	15	0	0.1	0.1	3	95
BNorth	41054	NPP	8	41054.BNorth.08	BNorth.41054.8	20	0	0.19	0.19	4	95
BNorth	41054	NPP	9	41054.BNorth.09	BNorth.41054.9	5	0	0.05	0.05	1	95
BNorth	41054	NPP	9	41054.BNorth.09	BNorth.41054.9	10	0	0.14	0.14	2	95
BNorth	41054	NPP	9	41054.BNorth.09	BNorth.41054.9	15	0	0.23	0.23	3	95
BNorth	41054	NPP	9	41054.BNorth.09	BNorth.41054.9	20	0	0.25	0.25	4	95
BNorth	41054	NPP	10	41054.BNorth.10	BNorth.41054.10	5	0	0.78	0.78	1	95
BNorth	41054	NPP	10	41054.BNorth.10	BNorth.41054.10	10	0	1.3	1.3	2	95
BNorth	41054	NPP	10	41054.BNorth.10	BNorth.41054.10	15	0	1.51	1.51	3	95
BNorth	41054	NPP	10	41054.BNorth.10	BNorth.41054.10	20	0	1.84	1.84	4	95
BNorth	41054	NPP	11	41054.BNorth.11	BNorth.41054.11	5	0.04	0.43	0.47	1	95
BNorth	41054	NPP	11	41054.BNorth.11	BNorth.41054.11	10	0.04	0.84	0.88	2	95
BNorth	41054	NPP	11	41054.BNorth.11	BNorth.41054.11	15	0.04	1.04	1.08	3	95
BNorth	41054	NPP	11	41054.BNorth.11	BNorth.41054.11	20	0.04	1.27	1.31	4	95
BNorth	41054	NPP	12	41054.BNorth.12	BNorth.41054.12	5	0.02	0.18	0.2	1	95
BNorth	41054	NPP	12	41054.BNorth.12	BNorth.41054.12	10	0.02	0.21	0.23	2	95
BNorth	41054	NPP	12	41054.BNorth.12	BNorth.41054.12	15	0.02	0.3	0.32	3	95
BNorth	41054	NPP	12	41054.BNorth.12	BNorth.41054.12	20	0.02	0.32	0.34	4	95
BNorth	41054	NPP	13	41054.BNorth.13	BNorth.41054.13	5	0	0.12	0.12	1	95
BNorth	41054	NPP	13	41054.BNorth.13	BNorth.41054.13	10	0	0.17	0.17	2	95
BNorth	41054	NPP	13	41054.BNorth.13	BNorth.41054.13	15	0	0.21	0.21	3	95
BNorth	41054	NPP	13	41054.BNorth.13	BNorth.41054.13	20	0	0.25	0.25	4	95
BNorth	41054	NPP	14	41054.BNorth.14	BNorth.41054.14	5	0	0.04	0.04	1	95
BNorth	41054	NPP	14	41054.BNorth.14	BNorth.41054.14	10	0	0.07	0.07	2	95
BNorth	41054	NPP	14	41054.BNorth.14	BNorth.41054.14	15	0	0.08	0.08	3	95
BNorth	41054	NPP	14	41054.BNorth.14	BNorth.41054.14	20	0	0.1	0.1	4	95
BNorth	41054	NPP	15	41054.BNorth.15	BNorth.41054.15	5	0	0.67	0.67	1	95
BNorth	41054	NPP	15	41054.BNorth.15	BNorth.41054.15	10	0	0.88	0.88	2	95
BNorth	41054	NPP	15	41054.BNorth.15	BNorth.41054.15	15	0	0.95	0.95	3	95
BNorth	41054	NPP	15	41054.BNorth.15	BNorth.41054.15	20	0	1.07	1.07	4	95
BNorth	41054	NPP	16	41054.BNorth.16	BNorth.41054.16	5	0	0.03	0.03	1	95
BNorth	41054	NPP	16	41054.BNorth.16	BNorth.41054.16	10	0	0.04	0.04	2	95
BNorth	41054	NPP	16	41054.BNorth.16	BNorth.41054.16	15	0	0.12	0.12	3	95
BNorth	41054	NPP	16	41054.BNorth.16	BNorth.41054.16	20	0	0.13	0.13	4	95
E	41064	NPP	1	41064.E.01	E.41064.1	5	0.18	1.62	1.8	1	93
E	41064	NPP	1	41064.E.01	E.41064.1	10	0.18	3.38	3.56	2	93
E	41064	NPP	1	41064.E.01	E.41064.1	15	0.18	4.43	4.61	3	93
E	41064	NPP	1	41064.E.01	E.41064.1	20	0.18	5.1	5.28	4	93
E	41064	NPP	2	41064.E.02	E.41064.2	5	0	0.05	0.05	1	93
E	41064	NPP	2	41064.E.02	E.41064.2	10	0	0.08	0.08	2	93
E	41064	NPP	2	41064.E.02	E.41064.2	15	0	0.09	0.09	3	93
E	41064	NPP	2	41064.E.02	E.41064.2	20	0	0.09	0.09	4	93
E	41064	NPP	3	41064.E.03	E.41064.3	5	0.35	0.71	1.06	1	93
E	41064	NPP	3	41064.E.03	E.41064.3	10	0.41	1.58	1.99	2	93
E	41064	NPP	3	41064.E.03	E.41064.3	15	0.58	2.07	2.65	3	93
E	41064	NPP	3	41064.E.03	E.41064.3	20	0.63	2.39	3.02	4	93
E	41064	NPP	4	41064.E.04	E.41064.4	5	0	0.13	0.13	1	93
E	41064	NPP	4	41064.E.04	E.41064.4	10	0	0.15	0.15	2	93
E	41064	NPP	4	41064.E.04	E.41064.4	15	0	0.17	0.17	3	93
E	41064	NPP	4	41064.E.04	E.41064.4	20	0	0.19	0.19	4	93
E	41064	NPP	5	41064.E.05	E.41064.5	5	0	0.13	0.13	1	93
E	41064	NPP	5	41064.E.05	E.41064.5	10	0	0.15	0.15	2	93
E	41064	NPP	5	41064.E.05	E.41064.5	15	0	0.16	0.16	3	93
E	41064	NPP	5	41064.E.05	E.41064.5	20	0	0.19	0.19	4	93
E	41064	NPP	6	41064.E.06	E.41064.6	5	0.12	0.61	0.73	1	93
E	41064	NPP	6	41064.E.06	E.41064.6	10	0.15	0.68	0.83	2	93
E	41064	NPP	6	41064.E.06	E.41064.6	15	0.15	0.7	0.85	3	93
E	41064	NPP	6	41064.E.06	E.41064.6	20	0.15	0.73	0.88	4	93
E	41064	NPP	7	41064.E.07	E.41064.7	5	0.11	0.27	0.38	1	93
E	41064	NPP	7	41064.E.07	E.41064.7	10	0.11	0.32	0.43	2	93
E	41064	NPP	7	41064.E.07	E.41064.7	15	0.11	0.38	0.49	3	93
E	41064	NPP	7	41064.E.07	E.41064.7	20	0.11	0.4	0.51	4	93
E	41064	NPP	8	41064.E.08	E.41064.8	5	0	0.1	0.1	1	93
E	41064	NPP	8	41064.E.08	E.41064.8	10	0	0.16	0.16	2	93
E	41064	NPP	8	41064.E.08	E.41064.8	15	0	0.19	0.19	3	93
E	41064	NPP	8	41064.E.08	E.41064.8	20	0	0.195	0.195	4	93
E	41065	NPP	9	41065.E.09	E.41065.9	5	0.13	0.04	0.17	1	94
E	41065	NPP	9	41065.E.09	E.41065.9	10	0.23	0.26	0.49	2	94
E	41065	NPP	9	41065.E.09	E.41065.9	15	0.23	0.29	0.52	3	94
E	41065	NPP	9	41065.E.09	E.41065.9	20	0.23	0.3	0.53	4	94
E	41065	NPP	10	41065.E.10	E.41065.10	5	0.18	0.02	0.2	1	94
E	41065	NPP	10	41065.E.10	E.41065.10	10	0.24	0.14	0.38	2	94
E	41065	NPP	10	41065.E.10	E.41065.10	15	0.24	0.29	0.53	3	94
E	41065	NPP	10	41065.E.10	E.41065.10	20	0.24	0.34	0.58	4	94
E	41065	NPP	11	41065.E.11	E.41065.11	5	0.01	0.08	0.09	1	94
E	41065	NPP	11	41065.E.11	E.41065.11	10	0.01	0.13	0.14	2	94
E	41065	NPP	11	41065.E.11	E.41065.11	15	0.01	0.21	0.22	3	94
