Plot,TypeMeas,Tipo,Subplot,Meas,DD,MM,YY,Id,Subplot,Tubo,Meas,;Plot,RecNo,Day,Month,Hour,Min,CO2 Ref,mb Ref,mbR Temp,Input A,Input B,Input C,Input D,Input E,Input F,Input G,Input H,ATMP,Probe Type,a
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,12,25,10,13,26,470,0,0,0,0,0,15,52,0.2,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,13,25,10,13,26,472,0,0,0,0,0,16,57,0.2,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,14,25,10,13,27,474,0,0,0,0,0,18,62,0.2,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,15,25,10,13,27,475,0,0,0,0,0,20,67,0.21,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,16,25,10,13,27,477,0,0,0,0,0,22,72,0.21,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,17,25,10,13,27,479,0,0,0,0,0,23,76,0.21,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,18,25,10,13,27,481,0,0,0,0,0,25,81,0.22,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,19,25,10,13,27,482,0,0,0,0,0,27,86,0.22,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,20,25,10,13,27,484,0,0,0,0,0,29,91,0.22,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,21,25,10,13,27,486,0,0,0,0,0,31,96,0.22,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,22,25,10,13,27,488,0,0,0,0,0,33,100,0.23,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,23,25,10,13,27,490,0,0,0,0,0,35,105,0.23,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,24,25,10,13,27,491,0,0,0,0,0,36,110,0.23,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,25,25,10,13,27,493,0,0,0,0,0,38,115,0.23,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,26,25,10,13,28,494,0,0,0,0,0,40,120,0.23,0,0,733,8,
ESP,COMP,CSH,1,1,24,10,11,ESP_COMP_CSH_1_1_241011,1,2,1,2,27,25,10,13,28,496,0,0,0,0,0,42,124,0.23,0,0,733,8,a
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,27,25,10,13,34,460,0,0,0,0,0,0,0,0,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,28,25,10,13,34,461,0,0,0,0,0,0,4,0,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,29,25,10,13,34,463,0,0,0,0,0,0,9,0,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,30,25,10,13,34,464,0,0,0,0,0,3,14,0.17,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,31,25,10,13,34,466,0,0,0,0,0,5,19,0.19,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,32,25,10,13,34,467,0,0,0,0,0,6,24,0.19,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,33,25,10,13,35,469,0,0,0,0,0,8,28,0.2,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,34,25,10,13,35,470,0,0,0,0,0,9,33,0.2,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,35,25,10,13,35,471,0,0,0,0,0,11,38,0.2,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,36,25,10,13,35,473,0,0,0,0,0,13,43,0.21,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,37,25,10,13,35,475,0,0,0,0,0,14,48,0.21,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,38,25,10,13,35,476,0,0,0,0,0,16,52,0.21,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,39,25,10,13,35,478,0,0,0,0,0,18,57,0.21,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,40,25,10,13,35,480,0,0,0,0,0,19,62,0.22,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,41,25,10,13,35,481,0,0,0,0,0,21,67,0.22,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,42,25,10,13,35,483,0,0,0,0,0,23,72,0.22,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,43,25,10,13,35,485,0,0,0,0,0,24,76,0.22,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,44,25,10,13,35,486,0,0,0,0,0,26,81,0.22,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,45,25,10,13,35,488,0,0,0,0,0,28,86,0.22,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,46,25,10,13,36,490,0,0,0,0,0,29,91,0.22,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,47,25,10,13,36,491,0,0,0,0,0,31,96,0.22,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,48,25,10,13,36,493,0,0,0,0,0,33,100,0.23,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,49,25,10,13,36,495,0,0,0,0,0,35,105,0.23,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,50,25,10,13,36,496,0,0,0,0,0,36,110,0.23,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,51,25,10,13,36,498,0,0,0,0,0,38,115,0.23,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,52,25,10,13,36,500,0,0,0,0,0,40,120,0.23,0,0,733,8,
ESP,COMP,C2H,1,1,24,10,11,ESP_COMP_C2H_1_1_241011,1,3,1,3,53,25,10,13,36,501,0,0,0,0,0,41,124,0.23,0,0,733,8,a
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,27,25,10,13,42,459,0,0,0,0,0,0,0,0,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,28,25,10,13,42,459,0,0,0,0,0,0,4,0,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,29,25,10,13,42,461,0,0,0,0,0,0,9,0,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,30,25,10,13,42,462,0,0,0,0,0,3,14,0.15,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,31,25,10,13,42,463,0,0,0,0,0,4,19,0.15,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,32,25,10,13,42,464,0,0,0,0,0,5,24,0.16,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,33,25,10,13,42,465,0,0,0,0,0,6,28,0.16,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,34,25,10,13,43,467,0,0,0,0,0,8,33,0.17,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,35,25,10,13,43,468,0,0,0,0,0,9,38,0.17,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,36,25,10,13,43,468,0,0,0,0,0,10,43,0.16,0,0,735,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,37,25,10,13,43,471,0,0,0,0,0,11,48,0.17,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,38,25,10,13,43,471,0,0,0,0,0,12,52,0.16,0,0,735,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,39,25,10,13,43,474,0,0,0,0,0,14,57,0.17,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,40,25,10,13,43,475,0,0,0,0,0,16,62,0.18,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,41,25,10,13,43,476,0,0,0,0,0,17,67,0.18,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,42,25,10,13,43,478,0,0,0,0,0,19,72,0.18,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,43,25,10,13,43,477,0,0,0,0,0,19,76,0.18,0,0,735,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,44,25,10,13,43,478,0,0,0,0,0,20,81,0.17,0,0,735,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,45,25,10,13,43,482,0,0,0,0,0,22,86,0.18,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,46,25,10,13,44,483,0,0,0,0,0,24,91,0.18,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,47,25,10,13,44,484,0,0,0,0,0,25,96,0.18,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,48,25,10,13,44,484,0,0,0,0,0,26,100,0.18,0,0,735,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,49,25,10,13,44,487,0,0,0,0,0,28,105,0.18,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,50,25,10,13,44,489,0,0,0,0,0,29,110,0.18,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,51,25,10,13,44,488,0,0,0,0,0,31,115,0.18,0,0,735,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,52,25,10,13,44,491,0,0,0,0,0,32,120,0.18,0,0,733,8,
ESP,COMP,MNH,1,1,24,10,11,ESP_COMP_MNH_1_1_241011,1,4,1,4,53,25,10,13,44,491,0,0,0,0,0,33,124,0.18,0,0,735,8,a
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,27,25,10,13,51,458,0,0,0,0,0,0,0,0,0,0,733,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,28,25,10,13,51,458,0,0,0,0,0,0,4,0,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,29,25,10,13,51,460,0,0,0,0,0,0,9,0,0,0,733,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,30,25,10,13,51,459,0,0,0,0,0,1,14,0.07,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,31,25,10,13,51,459,0,0,0,0,0,1,19,0.06,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,32,25,10,13,51,460,0,0,0,0,0,2,24,0.06,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,33,25,10,13,51,461,0,0,0,0,0,2,28,0.06,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,34,25,10,13,51,463,0,0,0,0,0,4,33,0.09,0,0,733,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,35,25,10,13,51,462,0,0,0,0,0,4,38,0.08,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,36,25,10,13,52,462,0,0,0,0,0,4,43,0.07,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,37,25,10,13,52,465,0,0,0,0,0,6,48,0.08,0,0,733,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,38,25,10,13,52,466,0,0,0,0,0,7,52,0.09,0,0,733,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,39,25,10,13,52,466,0,0,0,0,0,8,57,0.1,0,0,733,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,40,25,10,13,52,465,0,0,0,0,0,8,62,0.09,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,41,25,10,13,52,468,0,0,0,0,0,9,67,0.1,0,0,733,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,42,25,10,13,52,467,0,0,0,0,0,10,72,0.09,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,43,25,10,13,52,469,0,0,0,0,0,11,76,0.1,0,0,733,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,44,25,10,13,52,468,0,0,0,0,0,11,81,0.09,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,45,25,10,13,52,469,0,0,0,0,0,11,86,0.09,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,46,25,10,13,52,471,0,0,0,0,0,12,91,0.09,0,0,733,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,47,25,10,13,52,470,0,0,0,0,0,13,96,0.09,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,48,25,10,13,53,471,0,0,0,0,0,13,100,0.09,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,49,25,10,13,53,471,0,0,0,0,0,14,105,0.09,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,50,25,10,13,53,474,0,0,0,0,0,15,110,0.09,0,0,733,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,51,25,10,13,53,473,0,0,0,0,0,15,115,0.09,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,52,25,10,13,53,473,0,0,0,0,0,16,120,0.09,0,0,735,8,
ESP,COMP,MSH,1,1,24,10,11,ESP_COMP_MSH_1_1_241011,1,5,1,5,53,25,10,13,53,476,0,0,0,0,0,17,124,0.09,0,0,733,8,a
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,1,25,10,13,55,460,0,0,0,0,0,0,0,0,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,2,25,10,13,55,463,0,0,0,0,0,0,4,0,0,0,733,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,3,25,10,13,55,464,0,0,0,0,0,0,9,0,0,0,733,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,4,25,10,13,55,463,0,0,0,0,0,2,14,0.14,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,5,25,10,13,55,465,0,0,0,0,0,3,19,0.13,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,6,25,10,13,55,465,0,0,0,0,0,4,24,0.12,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,7,25,10,13,56,467,0,0,0,0,0,5,28,0.13,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,8,25,10,13,56,470,0,0,0,0,0,7,33,0.16,0,0,733,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,9,25,10,13,56,471,0,0,0,0,0,10,38,0.18,0,0,733,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,10,25,10,13,56,471,0,0,0,0,0,11,43,0.18,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,11,25,10,13,56,473,0,0,0,0,0,12,48,0.18,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,12,25,10,13,56,475,0,0,0,0,0,13,52,0.18,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,13,25,10,13,56,476,0,0,0,0,0,15,57,0.18,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,14,25,10,13,56,478,0,0,0,0,0,17,62,0.19,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,15,25,10,13,56,479,0,0,0,0,0,18,67,0.19,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,16,25,10,13,56,481,0,0,0,0,0,20,72,0.19,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,17,25,10,13,56,483,0,0,0,0,0,22,76,0.2,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,18,25,10,13,56,486,0,0,0,0,0,24,81,0.21,0,0,733,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,19,25,10,13,57,486,0,0,0,0,0,26,86,0.21,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,20,25,10,13,57,488,0,0,0,0,0,27,91,0.21,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,21,25,10,13,57,491,0,0,0,0,0,29,96,0.21,0,0,733,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,22,25,10,13,57,493,0,0,0,0,0,32,100,0.22,0,0,733,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,23,25,10,13,57,493,0,0,0,0,0,33,105,0.22,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,24,25,10,13,57,497,0,0,0,0,0,36,110,0.22,0,0,733,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,25,25,10,13,57,499,0,0,0,0,0,38,115,0.23,0,0,733,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,26,25,10,13,57,498,0,0,0,0,0,39,120,0.23,0,0,735,8,
ESP,COMP,M2H,1,1,24,10,11,ESP_COMP_M2H_1_1_241011,1,6,1,6,27,25,10,13,57,502,0,0,0,0,0,41,124,0.23,0,0,733,8,a
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,1,25,10,13,59,461,0,0,0,0,0,0,0,0,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,2,25,10,13,59,461,0,0,0,0,0,0,4,0,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,3,25,10,13,59,461,0,0,0,0,0,0,9,0,0,0,735,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,4,25,10,13,59,462,0,0,0,0,0,0,14,0.03,0,0,735,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,5,25,10,14,0,463,0,0,0,0,0,1,19,0.06,0,0,735,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,6,25,10,14,0,464,0,0,0,0,0,3,24,0.08,0,0,735,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,7,25,10,14,0,465,0,0,0,0,0,4,28,0.1,0,0,735,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,8,25,10,14,0,466,0,0,0,0,0,5,33,0.11,0,0,735,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,9,25,10,14,0,468,0,0,0,0,0,7,38,0.13,0,0,735,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,10,25,10,14,0,471,0,0,0,0,0,9,43,0.15,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,11,25,10,14,0,472,0,0,0,0,0,11,48,0.17,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,12,25,10,14,0,474,0,0,0,0,0,13,52,0.18,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,13,25,10,14,0,473,0,0,0,0,0,14,57,0.18,0,0,735,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,14,25,10,14,0,477,0,0,0,0,0,16,62,0.18,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,15,25,10,14,0,478,0,0,0,0,0,18,67,0.19,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,16,25,10,14,0,480,0,0,0,0,0,20,72,0.19,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,17,25,10,14,1,482,0,0,0,0,0,22,76,0.2,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,18,25,10,14,1,483,0,0,0,0,0,23,81,0.2,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,19,25,10,14,1,485,0,0,0,0,0,25,86,0.2,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,20,25,10,14,1,486,0,0,0,0,0,27,91,0.21,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,21,25,10,14,1,486,0,0,0,0,0,28,96,0.2,0,0,735,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,22,25,10,14,1,487,0,0,0,0,0,29,100,0.2,0,0,735,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,23,25,10,14,1,488,0,0,0,0,0,31,105,0.2,0,0,735,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,24,25,10,14,1,490,0,0,0,0,0,32,110,0.2,0,0,735,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,25,25,10,14,1,494,0,0,0,0,0,34,115,0.2,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,26,25,10,14,1,495,0,0,0,0,0,35,120,0.21,0,0,733,8,
ESP,COMP,SNH,1,1,24,10,11,ESP_COMP_SNH_1_1_241011,1,7,1,7,27,25,10,14,1,495,0,0,0,0,0,37,124,0.2,0,0,735,8,a
ESP,COMP,SSH,1,1,24,10,11,ESP_COMP_SSH_1_1_241011,1,8,1,8,27,25,10,14,7,454,0,0,0,0,0,0,0,0,0,0,735,8,
ESP,COMP,SSH,1,1,24,10,11,ESP_COMP_SSH_1_1_241011,1,8,1,8,28,25,10,14,7,455,0,0,0,0,0,0,4,0,0,0,735,8,
ESP,COMP,SSH,1,1,24,10,11,ESP_COMP_SSH_1_1_241011,1,8,1,8,29,25,10,14,7,456,0,0,0,0,0,0,9,0,0,0,735,8,
ESP,COMP,SSH,1,1,24,10,11,ESP_COMP_SSH_1_1_241011,1,8,1,8,30,25,10,14,7,457,0,0,0,0,0,3,14,0.17,0,0,735,8,
ESP,COMP,SSH,1,1,24,10,11,ESP_COMP_SSH_1_1_241011,1,8,1,8,31,25,10,14,7,458,0,0,0,0,0,4,19,0.15,0,0,735,8,
ESP,COMP,SSH,1,1,24,10,11,ESP_COMP_SSH_1_1_241011,1,8,1,8,32,25,10,14,7,459,0,0,0,0,0,5,24,0.15,0,0,735,8,
