Plot,TypeMeas,Tipo,Subplot,Tubo,Meas,DD,MM,YY,Id,Tubo,Meas,;Plot,RecNo,Day,Month,Hour,Min,CO2 Ref,mb Ref,mbR Temp,Input A,Input B,Input C,Input D,Input E,Input F,Input G,Input H,ATMP,Probe Type,a
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,19,24,10,22,8,451,0,0,0,0,0,6,86,0.05,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,20,24,10,22,8,451,0,0,0,0,0,6,91,0.05,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,21,24,10,22,8,451,0,0,0,0,0,7,96,0.05,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,22,24,10,22,8,451,0,0,0,0,0,7,100,0.04,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,23,24,10,22,8,452,0,0,0,0,0,7,105,0.04,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,24,24,10,22,8,452,0,0,0,0,0,7,110,0.04,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,25,24,10,22,9,452,0,0,0,0,0,7,115,0.04,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,26,24,10,22,9,452,0,0,0,0,0,7,120,0.04,0,0,732,8,
ESP,CTRL,CD,13,7,1,24,10,11,ESP_CTRL_CD_13_7_1_241011,7,1,17,27,24,10,22,9,453,0,0,0,0,0,7,124,0.04,0,0,732,8,a
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,27,24,10,22,14,449,0,0,0,0,0,0,0,0,0,0,731,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,28,24,10,22,14,451,0,0,0,0,0,0,4,0,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,29,24,10,22,14,454,0,0,0,0,0,0,9,0,0,0,731,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,30,24,10,22,14,455,0,0,0,0,0,7,14,0.34,0,0,731,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,31,24,10,22,14,456,0,0,0,0,0,7,19,0.26,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,32,24,10,22,14,456,0,0,0,0,0,7,24,0.21,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,33,24,10,22,14,457,0,0,0,0,0,7,28,0.18,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,34,24,10,22,14,457,0,0,0,0,0,7,33,0.15,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,35,24,10,22,15,457,0,0,0,0,0,7,38,0.13,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,36,24,10,22,15,458,0,0,0,0,0,8,43,0.12,0,0,731,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,37,24,10,22,15,459,0,0,0,0,0,8,48,0.12,0,0,731,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,38,24,10,22,15,458,0,0,0,0,0,8,52,0.1,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,39,24,10,22,15,459,0,0,0,0,0,8,57,0.1,0,0,731,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,40,24,10,22,15,458,0,0,0,0,0,8,62,0.09,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,41,24,10,22,15,458,0,0,0,0,0,8,67,0.08,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,42,24,10,22,15,459,0,0,0,0,0,7,72,0.07,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,43,24,10,22,15,459,0,0,0,0,0,7,76,0.07,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,44,24,10,22,15,459,0,0,0,0,0,7,81,0.06,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,45,24,10,22,15,460,0,0,0,0,0,8,86,0.06,0,0,731,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,46,24,10,22,15,460,0,0,0,0,0,8,91,0.06,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,47,24,10,22,16,460,0,0,0,0,0,8,96,0.05,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,48,24,10,22,16,460,0,0,0,0,0,8,100,0.05,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,49,24,10,22,16,461,0,0,0,0,0,8,105,0.05,0,0,731,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,50,24,10,22,16,460,0,0,0,0,0,8,110,0.05,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,51,24,10,22,16,460,0,0,0,0,0,8,115,0.05,0,0,732,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,52,24,10,22,16,461,0,0,0,0,0,8,120,0.04,0,0,731,8,
ESP,CTRL,CD,13,8,1,24,10,11,ESP_CTRL_CD_13_8_1_241011,8,1,18,53,24,10,22,16,460,0,0,0,0,0,8,124,0.04,0,0,732,8,a
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,1,24,10,22,18,484,0,0,0,0,0,0,0,0,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,2,24,10,22,18,481,0,0,0,0,0,0,4,0,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,3,24,10,22,18,480,0,0,0,0,0,0,9,0,0,0,731,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,4,24,10,22,18,478,0,0,0,0,0,5,14,-0.27,0,1,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,5,24,10,22,18,478,0,0,0,0,0,5,19,-0.21,0,1,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,6,24,10,22,18,478,0,0,0,0,0,5,24,-0.16,0,1,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,7,24,10,22,18,479,0,0,0,0,0,4,28,-0.12,0,1,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,8,24,10,22,18,479,0,0,0,0,0,4,33,-0.08,0,1,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,9,24,10,22,18,480,0,0,0,0,0,3,38,-0.05,0,1,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,10,24,10,22,18,481,0,0,0,0,0,2,43,-0.03,0,1,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,11,24,10,22,18,482,0,0,0,0,0,0,48,0,0,1,731,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,12,24,10,22,18,482,0,0,0,0,0,0,52,0,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,13,24,10,22,19,482,0,0,0,0,0,1,57,0.01,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,14,24,10,22,19,483,0,0,0,0,0,1,62,0.02,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,15,24,10,22,19,484,0,0,0,0,0,2,67,0.02,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,16,24,10,22,19,484,0,0,0,0,0,3,72,0.03,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,17,24,10,22,19,485,0,0,0,0,0,4,76,0.03,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,18,24,10,22,19,485,0,0,0,0,0,5,81,0.04,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,19,24,10,22,19,486,0,0,0,0,0,6,86,0.04,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,20,24,10,22,19,487,0,0,0,0,0,6,91,0.05,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,21,24,10,22,19,487,0,0,0,0,0,7,96,0.05,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,22,24,10,22,19,488,0,0,0,0,0,8,100,0.05,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,23,24,10,22,19,488,0,0,0,0,0,9,105,0.06,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,24,24,10,22,19,489,0,0,0,0,0,9,110,0.06,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,25,24,10,22,19,490,0,0,0,0,0,10,115,0.06,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,26,24,10,22,20,491,0,0,0,0,0,11,120,0.06,0,0,732,8,
ESP,CTRL,CD,13,9,1,24,10,11,ESP_CTRL_CD_13_9_1_241011,9,1,19,27,24,10,22,20,491,0,0,0,0,0,12,124,0.06,0,0,732,8,a
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,27,24,10,22,24,433,0,0,0,0,0,0,0,0,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,28,24,10,22,25,434,0,0,0,0,0,0,4,0,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,29,24,10,22,25,436,0,0,0,0,0,0,9,0,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,30,24,10,22,25,436,0,0,0,0,0,3,14,0.16,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,31,24,10,22,25,437,0,0,0,0,0,3,19,0.14,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,32,24,10,22,25,438,0,0,0,0,0,4,24,0.12,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,33,24,10,22,25,438,0,0,0,0,0,4,28,0.11,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,34,24,10,22,25,438,0,0,0,0,0,4,33,0.1,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,35,24,10,22,25,438,0,0,0,0,0,4,38,0.09,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,36,24,10,22,25,438,0,0,0,0,0,4,43,0.08,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,37,24,10,22,25,439,0,0,0,0,0,5,48,0.07,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,38,24,10,22,25,439,0,0,0,0,0,5,52,0.06,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,39,24,10,22,25,439,0,0,0,0,0,5,57,0.06,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,40,24,10,22,26,439,0,0,0,0,0,5,62,0.05,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,41,24,10,22,26,440,0,0,0,0,0,5,67,0.05,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,42,24,10,22,26,440,0,0,0,0,0,5,72,0.05,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,43,24,10,22,26,440,0,0,0,0,0,5,76,0.04,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,44,24,10,22,26,440,0,0,0,0,0,5,81,0.04,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,45,24,10,22,26,440,0,0,0,0,0,5,86,0.04,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,46,24,10,22,26,440,0,0,0,0,0,5,91,0.04,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,47,24,10,22,26,441,0,0,0,0,0,5,96,0.04,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,48,24,10,22,26,441,0,0,0,0,0,5,100,0.04,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,49,24,10,22,26,441,0,0,0,0,0,5,105,0.03,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,50,24,10,22,26,441,0,0,0,0,0,6,110,0.03,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,51,24,10,22,26,441,0,0,0,0,0,6,115,0.03,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,52,24,10,22,26,441,0,0,0,0,0,6,120,0.03,0,0,732,8,
ESP,CTRL,CD,13,10,1,24,10,11,ESP_CTRL_CD_13_10_1_241011,10,1,20,53,24,10,22,27,441,0,0,0,0,0,6,124,0.03,0,0,732,8,a
